id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
30549,0,46.0682,-121.36,201508160000Z,0.0457805,3761.19,WF,16.1,13.8746,12.3413,11.2213,72
30550,0,46.0682,-121.354,201508160000Z,0.0329556,2690.75,WF,15.8548,13.7341,12.2787,11.2145,72
30551,0,46.0682,-121.348,201508160000Z,2.05807,248357,WF,15.4865,13.5451,12.2253,11.2089,72
30552,0,46.0682,-121.343,201508160000Z,1.14494,88599.7,WF,15.6522,13.5588,12.2168,11.2086,72
30553,0,46.0682,-121.337,201508160000Z,0.0594904,2637.49,WF,15.7847,13.6049,12.2324,11.2107,72
30554,0,46.0722,-121.4,201508160000Z,1.46388,109348,WF,16.1827,14.5803,12.7204,11.2694,72
30555,0,46.0722,-121.394,201508160000Z,0.0123057,1127.08,WF,15.623,14.1464,12.4723,11.2369,72
30556,0,46.0722,-121.389,201508160000Z,0.00681311,560.016,WF,15.6814,14.0349,12.4144,11.2296,72
30557,0,46.0722,-121.383,201508160000Z,0.00261914,358.461,WF,15.7915,13.9315,12.3547,11.2212,72
30558,0,46.0722,-121.377,201508160000Z,0.00269716,201.386,WF,16.0977,14.0115,12.3707,11.2219,72
30559,0,46.0722,-121.371,201508160000Z,0.001,16.3962,WF,16.1897,14.0301,12.3796,11.2229,72
30560,0,46.0722,-121.366,201508160000Z,0.00159597,119.728,WF,16.2172,14.0079,12.3582,11.219,72
30561,0,46.0722,-121.36,201508160000Z,0.00215044,174.889,WF,16.158,13.9488,12.3173,11.2143,72
30562,0,46.0722,-121.354,201508160000Z,0.00378578,301.697,WF,16.0184,13.821,12.257,11.2083,72
30563,0,46.0722,-121.348,201508160000Z,0.0168736,1693.05,WF,15.7465,13.7049,12.2153,11.2041,72
30564,0,46.0722,-121.343,201508160000Z,0.0226089,2109.58,WF,15.6099,13.5824,12.2061,11.2037,72
30565,0,46.0722,-121.337,201508160000Z,2.50802,248323,WF,15.5582,13.5672,12.2038,11.2037,72
30566,0,46.0722,-121.331,201508160000Z,0.18078,8248.01,WF,15.7321,13.6311,12.1935,11.203,72
30567,0,46.0762,-121.406,201508160000Z,0.0199516,2081.78,WF,16.1327,14.6417,12.7429,11.2706,72
30568,0,46.0762,-121.4,201508160000Z,1.06346,102511,WF,16.1852,14.5206,12.6641,11.2607,72
30569,0,46.0762,-121.394,201508160000Z,0.00296876,224.992,WF,16.3201,14.4572,12.594,11.2511,72
30570,0,46.0762,-121.389,201508160000Z,0.00101636,95.7938,WF,15.7426,14.0578,12.3988,11.2261,72
30571,0,46.0762,-121.383,201508160000Z,0.00114462,125.168,WF,15.8319,14.0087,12.377,11.2231,72
30572,0,46.0762,-121.377,201508160000Z,1.00E-03,4.12242,WF,16.1195,14.0422,12.371,11.221,72
30573,0,46.0762,-121.371,201508160000Z,1.00E-03,3.20995,WF,16.2103,14.0598,12.3802,11.2209,72
30574,0,46.0762,-121.366,201508160000Z,0.001,20.4176,WF,16.1176,13.9822,12.3358,11.2144,72
30575,0,46.0762,-121.36,201508160000Z,0.001,21.8915,WF,16.0917,13.9506,12.2956,11.2092,72
30576,0,46.0762,-121.354,201508160000Z,0.0011015,92.5406,WF,16.0156,13.8668,12.248,11.2034,72
30577,0,46.0762,-121.348,201508160000Z,0.00534045,393.314,WF,15.9025,13.7999,12.209,11.1982,72
30578,0,46.0762,-121.343,201508160000Z,0.00597117,432.49,WF,15.8376,13.7799,12.2154,11.1995,72
30579,0,46.0762,-121.337,201508160000Z,0.00126816,301.882,WF,15.6525,13.7129,12.1988,11.1987,72
30580,0,46.0762,-121.331,201508160000Z,0.814927,65303.5,WF,15.6954,13.6801,12.1451,11.1914,72
30581,0,46.0762,-121.325,201508160000Z,1.06798,134999,WF,15.6173,13.6343,12.1101,11.1873,72
30582,0,46.0802,-121.412,201508160000Z,2.34638,191865,WF,16.1678,14.6929,12.7494,11.2676,72
30583,0,46.0802,-121.406,201508160000Z,0.636165,62131.8,WF,16.2449,14.6008,12.6752,11.2579,72
30584,0,46.0802,-121.4,201508160000Z,0.0106386,1220.49,WF,16.383,14.5388,12.6043,11.2488,72
30585,0,46.0802,-121.394,201508160000Z,0.001,19.5657,WF,16.3624,14.4585,12.5348,11.2405,72
30586,0,46.0802,-121.389,201508160000Z,1.00E-03,10.8712,WF,16.0526,14.134,12.3635,11.2178,72
30587,0,46.0802,-121.383,201508160000Z,1.00E-03,4.81477,WF,16.0362,14.092,12.3589,11.217,72
30588,0,46.0802,-121.377,201508160000Z,1.00E-03,0.213466,WF,16.0901,14.0698,12.3575,11.2161,72
30589,0,46.0802,-121.371,201508160000Z,1.00E-03,0.309819,WF,16.1227,14.0539,12.3534,11.214,72
30590,0,46.0802,-121.366,201508160000Z,1.00E-03,0.0412506,WF,16.0156,13.9823,12.3156,11.2093,72
30591,0,46.0802,-121.36,201508160000Z,1.00E-03,0.3255,WF,16.0931,13.9754,12.2638,11.2025,72
30592,0,46.0802,-121.354,201508160000Z,0.00257296,192.736,WF,16.0161,13.9324,12.2397,11.1986,72
30593,0,46.0802,-121.348,201508160000Z,0.00976148,736.2,WF,15.9451,13.897,12.2112,11.1937,72
30594,0,46.0802,-121.343,201508160000Z,0.041644,3097.44,WF,15.8754,13.8274,12.1818,11.1901,72
30595,0,46.0802,-121.337,201508160000Z,0.0303131,2279.11,WF,15.7456,13.7814,12.1523,11.1865,72
30596,0,46.0802,-121.331,201508160000Z,0.586295,37835.4,WF,15.5799,13.7142,12.1149,11.1828,72
30597,0,46.0802,-121.32,201508160000Z,0.305135,19970.5,WF,15.6389,13.5966,12.0383,11.1733,72
30598,0,46.0802,-121.314,201508160000Z,0.351435,20510.2,WF,15.5466,13.4879,11.985,11.1675,72
30599,0,46.0842,-121.435,201508160000Z,1.25329,115780,WF,15.6489,14.6324,12.7359,11.2631,72
30600,0,46.0842,-121.429,201508160000Z,1.66581,152730,WF,15.7551,14.6382,12.738,11.2636,72
30601,0,46.0842,-121.423,201508160000Z,1.17831,100961,WF,15.8372,14.6577,12.7309,11.2629,72
30602,0,46.0842,-121.418,201508160000Z,1.0423,95349,WF,15.9607,14.6781,12.7155,11.2609,72
30603,0,46.0842,-121.412,201508160000Z,1.64275,118460,WF,16.0463,14.5919,12.6619,11.254,72
30604,0,46.0842,-121.406,201508160000Z,0.00833431,1320.56,WF,16.2096,14.5332,12.588,11.2444,72
30605,0,46.0842,-121.4,201508160000Z,0.00177973,136.012,WF,16.2361,14.5004,12.5393,11.2374,72
30606,0,46.0842,-121.394,201508160000Z,0.001,12.5978,WF,16.2428,14.4349,12.4928,11.2307,72
30607,0,46.0842,-121.389,201508160000Z,1.00E-03,1.93477,WF,15.9947,14.1513,12.329,11.2088,72
30608,0,46.0842,-121.383,201508160000Z,1.00E-03,0.96988,WF,16.0488,14.1213,12.3487,11.2124,72
30609,0,46.0842,-121.377,201508160000Z,1.00E-03,0.294194,WF,16.0993,14.0862,12.33,11.2093,72
30610,0,46.0842,-121.371,201508160000Z,1.00E-03,0.0775252,WF,15.9368,14.0544,12.3259,11.2074,72
30611,0,46.0842,-121.366,201508160000Z,1.00E-03,0.577438,WF,15.8515,13.9822,12.2895,11.203,72
30612,0,46.0842,-121.36,201508160000Z,0.001,68.7748,WF,15.9153,13.9685,12.2518,11.1977,72
30613,0,46.0842,-121.354,201508160000Z,0.00116176,112.502,WF,15.8915,13.9611,12.2301,11.1934,72
30614,0,46.0842,-121.348,201508160000Z,0.00212527,151.699,WF,15.8436,13.9246,12.1826,11.1858,72
30615,0,46.0842,-121.343,201508160000Z,0.023687,1742.22,WF,15.8326,13.8637,12.1305,11.1788,72
30616,0,46.0842,-121.337,201508160000Z,0.001,62.1331,WF,15.8161,13.8178,12.1015,11.1751,72
30617,0,46.0842,-121.331,201508160000Z,1.00E-03,4.77242,WF,15.823,13.7741,12.0624,11.1706,72
30618,0,46.0842,-121.325,201508160000Z,0.0356333,2580.38,WF,15.896,13.7201,12.0289,11.1677,72
30619,0,46.0842,-121.32,201508160000Z,0.0822791,7526.2,WF,15.8521,13.627,11.9894,11.1637,72
30620,0,46.0842,-121.314,201508160000Z,1.62101,111906,WF,15.6813,13.5347,11.9604,11.1615,72
30621,0,46.0842,-121.308,201508160000Z,2.85611,262486,WF,15.4681,13.4281,11.9329,11.1593,72
30622,0,46.0882,-121.441,201508160000Z,0.00317542,47.2753,WF,15.4457,14.5698,12.6878,11.2544,72
30623,0,46.0882,-121.435,201508160000Z,4.01965,553833,WF,15.5134,14.5945,12.6714,11.2517,72
30624,0,46.0882,-121.429,201508160000Z,0.0211936,4033.45,WF,15.6656,14.5594,12.642,11.2483,72
30625,0,46.0882,-121.423,201508160000Z,0.0176783,1565.84,WF,15.8701,14.6643,12.6442,11.2486,72
30626,0,46.0882,-121.418,201508160000Z,0.0256423,2278.88,WF,15.9629,14.6449,12.6259,11.247,72
30627,0,46.0882,-121.412,201508160000Z,0.00718258,534.462,WF,15.9504,14.5821,12.5787,11.2411,72
30628,0,46.0882,-121.406,201508160000Z,0.00156125,122.24,WF,15.9334,14.5219,12.5318,11.2341,72
30629,0,46.0882,-121.4,201508160000Z,0.00100618,78.519,WF,15.9875,14.468,12.487,11.2272,72
30630,0,46.0882,-121.394,201508160000Z,1.00E-03,1.66842,WF,16.0496,14.4045,12.4512,11.2224,72
30631,0,46.0882,-121.389,201508160000Z,1.00E-03,2.57982,WF,16.1393,14.3963,12.4717,11.2263,72
30632,0,46.0882,-121.383,201508160000Z,1.00E-03,2.0699,WF,15.8947,14.1416,12.348,11.2105,72
30633,0,46.0882,-121.371,201508160000Z,1.00E-03,0.0601838,WF,15.874,14.1123,12.3158,11.2041,72
30634,0,46.0882,-121.366,201508160000Z,1.00E-03,0.323753,WF,15.8441,14.0841,12.3008,11.201,72
30635,0,46.0882,-121.36,201508160000Z,1.00E-03,0.466381,WF,15.733,14.009,12.254,11.1938,72
30636,0,46.0882,-121.354,201508160000Z,0.001,12.4745,WF,15.7633,13.975,12.2117,11.1882,72
30637,0,46.0882,-121.348,201508160000Z,0.0016901,138.777,WF,15.8049,13.9342,12.1596,11.181,72
30638,0,46.0882,-121.343,201508160000Z,0.001,9.85093,WF,15.8377,13.8817,12.0923,11.1711,72
30639,0,46.0882,-121.337,201508160000Z,0.00367626,271.462,WF,15.8493,13.8505,12.063,11.1668,72
30640,0,46.0882,-121.331,201508160000Z,1.00E-03,3.76047,WF,15.7721,13.7955,12.0134,11.1607,72
30641,0,46.0882,-121.325,201508160000Z,0.00191582,158.493,WF,15.7987,13.7412,11.9751,11.1569,72
30642,0,46.0882,-121.32,201508160000Z,0.00398431,298.326,WF,15.7285,13.674,11.9481,11.1552,72
30643,0,46.0882,-121.314,201508160000Z,0.00328986,275.319,WF,15.5682,13.5562,11.9144,11.1522,72
30644,0,46.0882,-121.308,201508160000Z,2.07549,129702,WF,15.2771,13.4097,11.8817,11.1503,72
30645,0,46.0882,-121.302,201508160000Z,3.84628,304297,WF,14.9219,13.2963,11.8992,11.1543,72
30646,0,46.0882,-121.296,201508160000Z,0.0899768,1729.56,WF,14.7296,13.2344,11.9312,11.1627,72
30647,0,46.0922,-121.446,201508160000Z,0.342207,44153.2,WF,15.3108,14.6018,12.6345,11.2457,72
30648,0,46.0922,-121.441,201508160000Z,3.06149,352955,WF,15.1846,14.5218,12.6164,11.2432,72
30649,0,46.0922,-121.435,201508160000Z,0.105328,25747.1,WF,15.3272,14.4994,12.5727,11.2372,72
30650,0,46.0922,-121.429,201508160000Z,0.00206264,173.481,WF,15.5359,14.6052,12.5694,11.2364,72
30651,0,46.0922,-121.423,201508160000Z,0.00765746,678.391,WF,15.7207,14.6875,12.5659,11.2357,72
30652,0,46.0922,-121.418,201508160000Z,0.001,50.9863,WF,15.8716,14.7111,12.5443,11.2331,72
30653,0,46.0922,-121.412,201508160000Z,0.001,50.7444,WF,15.8531,14.663,12.5207,11.2301,72
30654,0,46.0922,-121.406,201508160000Z,0.001,27.3111,WF,15.8095,14.5761,12.469,11.223,72
30655,0,46.0922,-121.4,201508160000Z,1.00E-03,0.339778,WF,15.7526,14.4812,12.4398,11.2192,72
30656,0,46.0922,-121.394,201508160000Z,1.00E-03,0.650772,WF,15.8048,14.4313,12.4355,11.2192,72
30657,0,46.0922,-121.389,201508160000Z,1.00E-03,0.726008,WF,15.8632,14.4068,12.4554,11.2224,72
30658,0,46.0922,-121.383,201508160000Z,1.00E-03,1.05839,WF,15.9146,14.3849,12.48,11.2269,72
30659,0,46.0922,-121.377,201508160000Z,1.00E-03,0.376765,WF,15.6921,14.2021,12.36,11.2097,72
30660,0,46.0922,-121.366,201508160000Z,1.00E-03,0.0259033,WF,15.6537,14.1366,12.298,11.1981,72
30661,0,46.0922,-121.36,201508160000Z,1.00E-03,0.204901,WF,15.6938,14.0878,12.2475,11.1906,72
30662,0,46.0922,-121.348,201508160000Z,1.00E-03,0.811662,WF,15.6068,13.9176,12.1173,11.1723,72
30663,0,46.0922,-121.343,201508160000Z,1.00E-03,3.30535,WF,15.6787,13.8733,12.0475,11.1626,72
30664,0,46.0922,-121.337,201508160000Z,1.00E-03,2.79708,WF,15.6543,13.8366,12.0066,11.1578,72
30665,0,46.0922,-121.331,201508160000Z,1.00E-03,2.57715,WF,15.6438,13.7908,11.9734,11.1534,72
30666,0,46.0922,-121.325,201508160000Z,1.00E-03,2.68772,WF,15.6293,13.735,11.9365,11.1501,72
30667,0,46.0922,-121.32,201508160000Z,0.00151215,118.721,WF,15.7233,13.7003,11.9287,11.1507,72
30668,0,46.0922,-121.314,201508160000Z,0.0037321,360.097,WF,15.6071,13.6216,11.897,11.1471,72
30669,0,46.0922,-121.308,201508160000Z,0.0312239,4799.8,WF,15.3187,13.4519,11.8519,11.1437,72
30670,0,46.0922,-121.302,201508160000Z,0.842127,152837,WF,14.9692,13.288,11.8567,11.1469,72
30671,0,46.0922,-121.296,201508160000Z,5.60212,482320,WF,14.5787,13.1648,11.8919,11.1563,72
30672,0,46.0921,-121.291,201508160000Z,4.22432,353569,WF,14.1362,13.0709,11.9286,11.1655,72
30673,0,46.0962,-121.452,201508160000Z,1.20394,168944,WF,15.0966,14.6182,12.5754,11.2374,72
30674,0,46.0962,-121.446,201508160000Z,2.5309,345125,WF,14.9636,14.512,12.5523,11.2353,72
30675,0,46.0962,-121.441,201508160000Z,0.00307518,408.708,WF,15.1041,14.5195,12.5273,11.2312,72
30676,0,46.0962,-121.435,201508160000Z,0.00753605,718.312,WF,15.1988,14.6016,12.5037,11.2265,72
30677,0,46.0962,-121.429,201508160000Z,0.001,58.9494,WF,15.3821,14.6378,12.4821,11.2227,72
30678,0,46.0962,-121.423,201508160000Z,1.00E-03,7.33214,WF,15.583,14.6989,12.479,11.2224,72
30679,0,46.0962,-121.418,201508160000Z,1.00E-03,6.19069,WF,15.7438,14.7374,12.4971,11.2252,72
30680,0,46.0962,-121.412,201508160000Z,1.00E-03,3.10974,WF,15.7368,14.6908,12.4696,11.2217,72
30681,0,46.0962,-121.406,201508160000Z,1.00E-03,0.707097,WF,15.6555,14.6099,12.4359,11.2178,72
30682,0,46.0962,-121.4,201508160000Z,1.00E-03,0.14365,WF,15.6765,14.5503,12.4153,11.215,72
30683,0,46.0962,-121.394,201508160000Z,1.00E-03,0.331604,WF,15.6496,14.4915,12.4066,11.2133,72
30684,0,46.0962,-121.389,201508160000Z,1.00E-03,0.228461,WF,15.682,14.4769,12.4468,11.2193,72
30685,0,46.0962,-121.383,201508160000Z,1.00E-03,0.294898,WF,15.7722,14.4992,12.4873,11.2249,72
30686,0,46.0962,-121.366,201508160000Z,1.00E-03,0.0277202,WF,15.5421,14.1992,12.2852,11.1958,72
30687,0,46.0962,-121.354,201508160000Z,1.00E-03,0.232703,WF,15.594,14.0566,12.1709,11.1777,72
30688,0,46.0962,-121.348,201508160000Z,1.00E-03,0.109307,WF,15.632,13.9793,12.0996,11.1679,72
30689,0,46.0962,-121.343,201508160000Z,1.00E-03,0.229233,WF,15.5774,13.8629,12.0052,11.1551,72
30690,0,46.0962,-121.337,201508160000Z,1.00E-03,0.704148,WF,15.5286,13.8208,11.9636,11.1499,72
30691,0,46.0962,-121.331,201508160000Z,1.00E-03,0.721433,WF,15.4788,13.7656,11.9096,11.1426,72
30692,0,46.0962,-121.325,201508160000Z,1.00E-03,3.17531,WF,15.5101,13.7269,11.8987,11.1426,72
30693,0,46.0962,-121.32,201508160000Z,1.00E-03,4.90503,WF,15.5997,13.6992,11.891,11.1437,72
30694,0,46.0962,-121.314,201508160000Z,0.00331853,283.143,WF,15.5485,13.6208,11.8487,11.1382,72
30695,0,46.0962,-121.308,201508160000Z,0.0122656,1199.92,WF,15.3047,13.4627,11.8042,11.135,72
30696,0,46.0962,-121.302,201508160000Z,0.0274607,2799.83,WF,15.049,13.3382,11.8335,11.1421,72
30697,0,46.0962,-121.296,201508160000Z,0.0567902,9811.04,WF,14.7486,13.1908,11.8581,11.1508,72
30698,0,46.0961,-121.291,201508160000Z,3.44753,479779,WF,14.0726,13.0365,11.904,11.1619,72
30699,0,46.0961,-121.285,201508160000Z,3.95037,386675,WF,14.2918,13.1641,11.9814,11.1766,72
30700,0,46.1001,-121.452,201508160000Z,2.80595,387857,WF,14.9314,14.5969,12.5211,11.2309,72
30701,0,46.1002,-121.446,201508160000Z,0.0230688,2065.29,WF,15.123,14.5875,12.5022,11.2284,72
30702,0,46.1002,-121.441,201508160000Z,0.00323717,241.529,WF,15.1329,14.6393,12.4645,11.2226,72
30703,0,46.1002,-121.435,201508160000Z,0.00434225,369.063,WF,15.1696,14.6559,12.4254,11.2161,72
30704,0,46.1002,-121.429,201508160000Z,0.001,45.7133,WF,15.2816,14.6739,12.4141,11.2142,72
30705,0,46.1002,-121.423,201508160000Z,0.001,8.86083,WF,15.3967,14.6925,12.4211,11.2151,72
30706,0,46.1002,-121.418,201508160000Z,1.00E-03,3.16474,WF,15.5189,14.7072,12.4093,11.2134,72
30707,0,46.1002,-121.412,201508160000Z,1.00E-03,1.25419,WF,15.6124,14.6861,12.3861,11.2101,72
30708,0,46.1002,-121.406,201508160000Z,1.00E-03,0.29677,WF,15.6107,14.6585,12.3908,11.2114,72
30709,0,46.1002,-121.4,201508160000Z,1.00E-03,0.383074,WF,15.5828,14.6066,12.3593,11.2066,72
30710,0,46.1002,-121.389,201508160000Z,1.00E-03,0.0761456,WF,15.608,14.5868,12.4035,11.2117,72
30711,0,46.1002,-121.383,201508160000Z,1.00E-03,0.176308,WF,15.6854,14.6432,12.4609,11.2194,72
30712,0,46.1002,-121.377,201508160000Z,1.00E-03,0.0635051,WF,15.6681,14.6222,12.4936,11.2238,72
30713,0,46.1002,-121.36,201508160000Z,1.00E-03,0.00794123,WF,15.5008,14.2009,12.2422,11.1878,72
30714,0,46.1002,-121.354,201508160000Z,1.00E-03,0.239184,WF,15.5828,14.1339,12.1889,11.1796,72
30715,0,46.1002,-121.337,201508160000Z,1.00E-03,0.428938,WF,15.4368,13.8259,11.9373,11.1451,72
30716,0,46.1002,-121.331,201508160000Z,1.00E-03,2.17871,WF,15.4738,13.8036,11.8909,11.1391,72
30717,0,46.1002,-121.325,201508160000Z,1.00E-03,2.51704,WF,15.5404,13.7648,11.8666,11.1366,72
30718,0,46.1002,-121.32,201508160000Z,0.001,38.8534,WF,15.627,13.7353,11.8727,11.1393,72
30719,0,46.1002,-121.314,201508160000Z,0.00189054,211.842,WF,15.5041,13.6326,11.827,11.1332,72
30720,0,46.1002,-121.308,201508160000Z,0.0105312,796.347,WF,15.3065,13.4908,11.7966,11.1318,72
30721,0,46.1002,-121.302,201508160000Z,0.00536149,460.208,WF,15.0571,13.3555,11.8052,11.1373,72
30722,0,46.1001,-121.296,201508160000Z,0.0173185,1827.16,WF,14.753,13.2257,11.8392,11.1481,72
30723,0,46.1001,-121.291,201508160000Z,0.0208471,2306.55,WF,14.4126,13.1182,11.9037,11.1623,72
30724,0,46.1001,-121.285,201508160000Z,3.59669,471124,WF,14.7259,13.4275,12.158,11.1996,72
30725,0,46.1041,-121.452,201508160000Z,0.953747,86242.6,WF,15.0449,14.6299,12.4265,11.2192,72
30726,0,46.1041,-121.446,201508160000Z,0.0307093,3145.49,WF,15.16,14.6526,12.4011,11.2151,72
30727,0,46.1041,-121.441,201508160000Z,0.00136389,114.381,WF,15.1255,14.7151,12.3701,11.2093,72
30728,0,46.1042,-121.435,201508160000Z,0.00455157,433.165,WF,15.2079,14.719,12.3515,11.2061,72
30729,0,46.1042,-121.429,201508160000Z,0.00195539,159.834,WF,15.2438,14.7036,12.3284,11.2034,72
30730,0,46.1042,-121.423,201508160000Z,1.00E-03,1.46644,WF,15.3923,14.7295,12.3472,11.2065,72
30731,0,46.1042,-121.418,201508160000Z,1.00E-03,1.78874,WF,15.416,14.7179,12.334,11.2047,72
30732,0,46.1042,-121.412,201508160000Z,1.00E-03,0.477574,WF,15.468,14.6943,12.3174,11.2023,72
30733,0,46.1042,-121.406,201508160000Z,1.00E-03,0.276767,WF,15.4784,14.6714,12.3188,11.2022,72
30734,0,46.1042,-121.383,201508160000Z,1.00E-03,0.0760637,WF,15.6782,14.7754,12.4487,11.2163,72
30735,0,46.1042,-121.377,201508160000Z,1.00E-03,0.0630561,WF,15.6242,14.7169,12.4754,11.2207,72
30736,0,46.1042,-121.343,201508160000Z,1.00E-03,0.0463906,WF,15.6458,13.9768,12.0332,11.1562,72
30737,0,46.1042,-121.337,201508160000Z,1.00E-03,0.314937,WF,15.5273,13.8922,11.9511,11.1449,72
30738,0,46.1042,-121.331,201508160000Z,1.00E-03,1.88207,WF,15.5573,13.8668,11.911,11.1401,72
30739,0,46.1042,-121.325,201508160000Z,1.00E-03,6.4569,WF,15.6084,13.8227,11.8803,11.1375,72
30740,0,46.1042,-121.32,201508160000Z,0.001,34.3105,WF,15.6965,13.7983,11.8831,11.1395,72
30741,0,46.1042,-121.314,201508160000Z,0.001,52.9021,WF,15.6112,13.7463,11.8667,11.1381,72
30742,0,46.1041,-121.308,201508160000Z,0.001,25.6604,WF,15.3891,13.6268,11.8381,11.1363,72
30743,0,46.1041,-121.302,201508160000Z,0.001,34.1264,WF,15.0699,13.4689,11.8288,11.139,72
30744,0,46.1041,-121.296,201508160000Z,0.00783529,709.741,WF,14.7239,13.2966,11.8385,11.1468,72
30745,0,46.1041,-121.291,201508160000Z,1.61164,95587.9,WF,14.2754,13.1309,11.869,11.1569,72
30746,0,46.1041,-121.285,201508160000Z,1.63742,176798,WF,14.6272,13.4025,12.1328,11.1968,72
30747,0,46.1081,-121.452,201508160000Z,0.0350012,1543.7,WF,15.1561,14.7462,12.3815,11.2132,72
30748,0,46.1081,-121.446,201508160000Z,0.0256355,1550.45,WF,15.106,14.7706,12.353,11.2087,72
30749,0,46.1081,-121.441,201508160000Z,0.001,21.3704,WF,15.1568,14.8044,12.3292,11.2045,72
30750,0,46.1082,-121.435,201508160000Z,0.001,20.9669,WF,15.2418,14.8199,12.334,11.2046,72
30751,0,46.1082,-121.429,201508160000Z,1.00E-03,0.236507,WF,15.2753,14.8058,12.3258,11.2038,72
30752,0,46.1082,-121.423,201508160000Z,1.00E-03,0.513265,WF,15.3243,14.8044,12.3152,11.2031,72
30753,0,46.1082,-121.418,201508160000Z,1.00E-03,0.067504,WF,15.4349,14.8143,12.3104,11.2025,72
30754,0,46.1082,-121.412,201508160000Z,1.00E-03,0.0984205,WF,15.4155,14.7707,12.2974,11.2001,72
30755,0,46.1082,-121.354,201508160000Z,1.00E-03,0.107671,WF,15.5935,14.2254,12.221,11.1845,72
30756,0,46.1082,-121.348,201508160000Z,1.00E-03,0.0976116,WF,15.7006,14.1309,12.1616,11.1756,72
30757,0,46.1082,-121.343,201508160000Z,1.00E-03,0.340426,WF,15.7266,14.0338,12.0686,11.1616,72
30758,0,46.1082,-121.337,201508160000Z,1.00E-03,1.2859,WF,15.68,13.9611,11.991,11.15,72
30759,0,46.1082,-121.331,201508160000Z,1.00E-03,0.752771,WF,15.7051,13.9445,11.9602,11.146,72
30760,0,46.1082,-121.325,201508160000Z,1.00E-03,5.50135,WF,15.8662,13.9386,11.9407,11.1444,72
30761,0,46.1082,-121.314,201508160000Z,0.001,11.1427,WF,15.7001,13.8377,11.9054,11.144,72
30762,0,46.1081,-121.302,201508160000Z,0.001,58.2607,WF,14.9315,13.4748,11.8359,11.1409,72
30763,0,46.1081,-121.296,201508160000Z,0.0114197,873.271,WF,14.5881,13.329,11.8463,11.1475,72
30764,0,46.1081,-121.291,201508160000Z,3.30278,174872,WF,14.6167,13.4414,12.0606,11.1806,72
30765,0,46.1081,-121.285,201508160000Z,0.210828,7876.87,WF,14.2638,13.3274,12.104,11.1925,72
30766,0,46.1121,-121.446,201508160000Z,0.001,3.73629,WF,15.1562,14.8558,12.3322,11.2062,72
30767,0,46.1121,-121.441,201508160000Z,0.001,18.7958,WF,15.2268,14.9067,12.3392,11.2067,72
30768,0,46.1122,-121.435,201508160000Z,0.001,27.2236,WF,15.2656,14.9177,12.3413,11.2065,72
30769,0,46.1122,-121.429,201508160000Z,1.00E-03,0.949755,WF,15.2692,14.8995,12.3202,11.204,72
