id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
1338,0,46.1162,-121.36,201508120000Z,1.03907,93309.4,WF,13.7768,10.5186,10.1349,10.992,72
1339,0,46.1162,-121.354,201508120000Z,1.77701,112553,WF,13.2929,10.6114,10.1536,10.9935,72
1340,0,46.1162,-121.348,201508120000Z,1.00E-03,2.05748,WF,13.6039,10.6507,10.1454,10.9933,72
1341,0,46.1202,-121.4,201508120000Z,2.38734,118681,WF,11.4837,10.9282,10.2652,11.0076,72
1342,0,46.1202,-121.394,201508120000Z,3.85444,146099,WF,11.4663,10.7969,10.2393,11.0045,72
1343,0,46.1202,-121.389,201508120000Z,0.0604697,4310.09,WF,11.7997,10.7065,10.2136,11.0017,72
1344,0,46.1202,-121.383,201508120000Z,0.0311772,2355.67,WF,12.2632,10.7143,10.198,10.9995,72
1345,0,46.1202,-121.377,201508120000Z,0.00182452,154.038,WF,12.7195,10.6774,10.1837,10.9982,72
1346,0,46.1202,-121.371,201508120000Z,0.001,26.1234,WF,13.2227,10.7332,10.1876,10.9983,72
1347,0,46.1202,-121.366,201508120000Z,0.00310879,250.216,WF,13.4498,10.6521,10.1672,10.9958,72
1348,0,46.1202,-121.36,201508120000Z,0.0387419,3658.18,WF,13.5174,10.506,10.1417,10.9928,72
1349,0,46.1202,-121.354,201508120000Z,0.635943,72240,WF,13.5479,10.4964,10.1414,10.9919,72
1350,0,46.1202,-121.348,201508120000Z,1.50154,176558,WF,13.3597,10.7009,10.1675,10.9952,72
1351,0,46.1242,-121.4,201508120000Z,6.19469,79772.3,WF,11.4597,10.9794,10.279,11.0093,72
1352,0,46.1242,-121.394,201508120000Z,0.348048,26918.7,WF,11.4669,10.851,10.2567,11.0058,72
1353,0,46.1242,-121.389,201508120000Z,0.107923,7751.54,WF,11.515,10.7495,10.2329,11.0034,72
1354,0,46.1242,-121.383,201508120000Z,0.00784138,580.413,WF,11.6108,10.6927,10.2126,11.001,72
1355,0,46.1242,-121.377,201508120000Z,0.00326525,258.632,WF,11.9723,10.68,10.2073,11.0005,72
1356,0,46.1242,-121.371,201508120000Z,0.00177275,113.684,WF,12.4799,10.6801,10.1972,10.9992,72
1357,0,46.1242,-121.366,201508120000Z,0.001,62.4689,WF,12.8742,10.6446,10.1842,10.9978,72
1358,0,46.1242,-121.36,201508120000Z,0.0216468,1650.63,WF,13.1637,10.5476,10.1607,10.995,72
1359,0,46.1242,-121.354,201508120000Z,0.279724,39761.9,WF,13.3424,10.5634,10.1662,10.9952,72
1360,0,46.1242,-121.348,201508120000Z,2.91024,317062,WF,13.8452,10.6274,10.1708,10.9957,72
1361,0,46.1282,-121.4,201508120000Z,4.3913,162849,WF,11.4035,11.0293,10.2887,11.0108,72
1362,0,46.1282,-121.394,201508120000Z,0.32565,22439.9,WF,11.3738,10.8758,10.2655,11.0073,72
1363,0,46.1282,-121.389,201508120000Z,0.0190838,1167.39,WF,11.4599,10.7907,10.2487,11.0045,72
1364,0,46.1282,-121.383,201508120000Z,0.00366239,233.989,WF,11.2929,10.7096,10.2244,11.0023,72
1365,0,46.1282,-121.377,201508120000Z,1.00E-03,3.26946,WF,11.3113,10.6631,10.2181,11.0017,72
1366,0,46.1282,-121.371,201508120000Z,1.00E-03,1.25632,WF,11.6075,10.6112,10.2023,11.0001,72
1367,0,46.1282,-121.366,201508120000Z,0.001,45.8877,WF,12.1087,10.59,10.1893,10.9987,72
1368,0,46.1282,-121.36,201508120000Z,0.00599433,524.537,WF,12.6976,10.5946,10.1866,10.998,72
1369,0,46.1282,-121.354,201508120000Z,1.24044,95150.8,WF,13.0222,10.599,10.1876,10.9978,72
1370,0,46.1282,-121.348,201508120000Z,2.49357,249538,WF,13.5171,10.6718,10.1913,10.9981,72
1371,0,46.1322,-121.4,201508120000Z,2.92354,363828,WF,11.5119,11.0671,10.3081,11.0125,72
1372,0,46.1322,-121.394,201508120000Z,0.0591688,3631.17,WF,11.2949,10.8264,10.267,11.0075,72
1373,0,46.1322,-121.389,201508120000Z,0.001,43.8777,WF,11.4242,10.8766,10.2623,11.0071,72
1374,0,46.1322,-121.383,201508120000Z,0.001,24.0507,WF,11.3671,10.7808,10.2425,11.0045,72
1375,0,46.1322,-121.377,201508120000Z,1.00E-03,0.0465428,WF,11.3142,10.707,10.2221,11.0018,72
1376,0,46.1322,-121.366,201508120000Z,0.001,30.6954,WF,11.6193,10.5781,10.206,11.0007,72
1377,0,46.1322,-121.36,201508120000Z,0.0211926,2944.8,WF,12.2815,10.616,10.2103,11.0009,72
1378,0,46.1322,-121.354,201508120000Z,5.76753,695718,WF,13.1137,10.7452,10.2231,11.002,72
1379,0,46.1362,-121.4,201508120000Z,1.78462,278419,WF,11.7599,11.2055,10.3383,11.0152,72
1380,0,46.1362,-121.394,201508120000Z,1.95254,343813,WF,11.334,10.8622,10.279,11.0091,72
1381,0,46.1362,-121.389,201508120000Z,0.001,8.26E-05,WF,11.404,10.847,10.2733,11.0079,72
1382,0,46.1362,-121.383,201508120000Z,0.001,1.05E-10,WF,11.3611,10.8674,10.2609,11.007,72
1383,0,46.1362,-121.377,201508120000Z,1.00E-03,0.0414993,WF,11.384,10.7985,10.2502,11.0055,72
1384,0,46.1362,-121.371,201508120000Z,0.001,9.17E-27,WF,11.357,10.728,10.2403,11.0046,72
1385,0,46.1362,-121.366,201508120000Z,0.00451698,231.882,WF,11.3051,10.6493,10.2359,11.0042,72
1386,0,46.1362,-121.36,201508120000Z,0.996894,134078,WF,11.4138,10.5534,10.2197,11.0021,72
1387,0,46.1362,-121.354,201508120000Z,1.20252,116745,WF,11.9276,10.6643,10.2271,11.0029,72
1388,0,46.1402,-121.394,201508120000Z,3.39745,484679,WF,11.5985,11.5049,10.4257,11.0246,72
1389,0,46.1402,-121.389,201508120000Z,0.633952,49547.8,WF,11.3528,11.2373,10.3829,11.0208,72
1390,0,46.1402,-121.383,201508120000Z,0.001,249.994,WF,11.2271,11.299,10.3845,11.0215,72
1391,0,46.1402,-121.377,201508120000Z,0.00497549,249.47,WF,11.302,10.8856,10.2893,11.0095,72
1392,0,46.1402,-121.371,201508120000Z,0.00108766,52.4859,WF,11.1966,10.7941,10.2802,11.009,72
1393,0,46.1402,-121.366,201508120000Z,1.06709,75405.2,WF,11.1982,10.7279,10.2645,11.0073,72
1394,0,46.1402,-121.36,201508120000Z,2.3533,146383,WF,11.1284,10.688,10.2517,11.0061,72
1395,0,46.1442,-121.389,201508120000Z,2.45712,408873,WF,11.6687,11.5909,10.4519,11.027,72
1396,0,46.1442,-121.383,201508120000Z,4.55505,611704,WF,11.4106,11.4379,10.4226,11.0245,72
1397,0,46.1442,-121.377,201508120000Z,2.09274,239159,WF,11.2919,11.3446,10.4063,11.0231,72
1398,0,46.1442,-121.371,201508120000Z,4.30301,616429,WF,11.1905,10.9597,10.3119,11.0128,72
1399,0,46.1442,-121.366,201508120000Z,1.61827,157304,WF,11.153,10.9016,10.3024,11.0118,72
1400,0,46.1482,-121.383,201508120000Z,0.0216412,680.217,WF,11.713,11.7159,10.4775,11.0301,72
1401,0,46.1482,-121.377,201508120000Z,0.0294396,1068.89,WF,11.5525,11.5881,10.4509,11.0274,72
1402,1,46.1002,-121.389,201508120000Z,0.429043,17362.2,WF,14.5517,11.3011,10.251,11.0025,72
1403,1,46.1002,-121.383,201508120000Z,0.684668,59071.6,WF,14.4882,11.1713,10.2217,10.9998,72
1404,1,46.1002,-121.377,201508120000Z,4.73609,784407,WF,14.4486,11.0869,10.2038,10.9979,72
1405,1,46.1002,-121.371,201508120000Z,2.62744,359195,WF,14.5753,11.0129,10.1886,10.9968,72
1406,1,46.1042,-121.394,201508120000Z,0.0892175,5504.46,WF,14.2254,11.2393,10.2634,11.005,72
1407,1,46.1042,-121.389,201508120000Z,0.273318,20533.7,WF,14.2844,11.1499,10.2358,11.002,72
1408,1,46.1042,-121.383,201508120000Z,0.139763,13600.4,WF,14.4255,11.105,10.216,10.9999,72
1409,1,46.1042,-121.377,201508120000Z,0.816467,73618.8,WF,14.4593,11.0235,10.1983,10.9981,72
1410,1,46.1042,-121.371,201508120000Z,1.9885,304623,WF,14.3758,10.9564,10.1847,10.9967,72
1411,1,46.1042,-121.366,201508120000Z,2.36402,267224,WF,13.8572,10.9665,10.201,10.997,72
1412,1,46.1042,-121.36,201508120000Z,0.408406,24847.8,WF,13.938,10.9005,10.1696,10.9941,72
1413,1,46.1082,-121.394,201508120000Z,0.001,0.105692,WF,13.6336,11.1357,10.2566,11.0047,72
1414,1,46.1082,-121.389,201508120000Z,0.00209218,216.163,WF,13.8473,11.0874,10.2383,11.0023,72
1415,1,46.1082,-121.383,201508120000Z,0.0277229,2143.78,WF,14.1149,11.0077,10.2056,10.999,72
1416,1,46.1082,-121.377,201508120000Z,0.080329,7692.7,WF,14.3659,11.0149,10.1987,10.9981,72
1417,1,46.1082,-121.371,201508120000Z,0.0263322,2121.78,WF,14.499,10.9967,10.1937,10.9977,72
1418,1,46.1082,-121.366,201508120000Z,0.395896,39649.7,WF,14.5859,10.9682,10.1862,10.9969,72
1419,1,46.1082,-121.36,201508120000Z,2.60535,202510,WF,13.9151,10.9105,10.1797,10.9956,72
1420,1,46.1122,-121.394,201508120000Z,0.0011681,72.1282,WF,13.3334,11.0977,10.2573,11.0054,72
1421,1,46.1122,-121.389,201508120000Z,0.00241234,146.729,WF,13.5749,11.0731,10.2428,11.0034,72
1422,1,46.1122,-121.383,201508120000Z,0.0895549,9305.71,WF,13.8618,10.9923,10.2106,10.9995,72
1423,1,46.1122,-121.377,201508120000Z,0.00734084,595.758,WF,14.0945,10.9923,10.1997,10.9988,72
1424,1,46.1122,-121.371,201508120000Z,0.0019128,195.023,WF,14.2628,10.9786,10.1928,10.9984,72
1425,1,46.1122,-121.366,201508120000Z,0.0830594,40720.7,WF,14.3101,10.9191,10.1853,10.9971,72
1426,1,46.1122,-121.36,201508120000Z,1.51616,137332,WF,14.3797,10.8412,10.1648,10.9945,72
1427,1,46.1122,-121.354,201508120000Z,0.811054,80183.1,WF,14.0131,10.9236,10.1773,10.9956,72
1428,1,46.1162,-121.394,201508120000Z,1.83815,303765,WF,13.0191,11.0611,10.2587,11.0061,72
1429,1,46.1162,-121.389,201508120000Z,0.0435188,3828.8,WF,13.2091,11.0068,10.2407,11.0036,72
1430,1,46.1162,-121.383,201508120000Z,0.0394404,3868.99,WF,13.5592,10.9745,10.2195,11.0004,72
1431,1,46.1162,-121.377,201508120000Z,0.00434525,363.584,WF,13.9071,10.9922,10.2088,11,72
1432,1,46.1162,-121.371,201508120000Z,0.00108829,82.2865,WF,14.1728,11.0204,10.2084,10.9998,72
1433,1,46.1162,-121.366,201508120000Z,0.0113408,917.995,WF,14.2431,10.938,10.1916,10.9977,72
1434,1,46.1162,-121.36,201508120000Z,0.815117,89213,WF,14.1294,10.8233,10.171,10.9948,72
1435,1,46.1162,-121.354,201508120000Z,2.22184,181081,WF,13.6737,10.8633,10.1849,10.9958,72
1436,1,46.1162,-121.348,201508120000Z,0.716635,42464,WF,14.1139,10.9511,10.1821,10.9962,72
1437,1,46.1202,-121.4,201508120000Z,0.521808,25654.6,WF,12.8234,11.1915,10.2995,11.0103,72
1438,1,46.1202,-121.394,201508120000Z,0.899462,67393.9,WF,12.6474,11.0526,10.2718,11.007,72
1439,1,46.1202,-121.389,201508120000Z,0.0516796,3695.64,WF,12.9089,10.9825,10.2476,11.0044,72
1440,1,46.1202,-121.383,201508120000Z,0.0223521,1762.51,WF,13.1555,10.9864,10.2319,11.0021,72
1441,1,46.1202,-121.377,201508120000Z,0.00143584,133.919,WF,13.4823,10.9647,10.2189,11.001,72
1442,1,46.1202,-121.371,201508120000Z,0.001,27.5311,WF,13.8885,11.025,10.2239,11.0012,72
1443,1,46.1202,-121.366,201508120000Z,0.00279838,238.461,WF,14.0493,10.9447,10.203,10.9986,72
1444,1,46.1202,-121.36,201508120000Z,0.0340757,2563.34,WF,13.9377,10.7969,10.1762,10.9954,72
1445,1,46.1202,-121.354,201508120000Z,0.469491,37222.7,WF,13.924,10.7855,10.1756,10.9945,72
1446,1,46.1202,-121.348,201508120000Z,1.1747,124290,WF,13.7301,10.9499,10.1992,10.9976,72
1447,1,46.1242,-121.4,201508120000Z,0.185545,5615.01,WF,12.6078,11.2126,10.3105,11.0117,72
1448,1,46.1242,-121.394,201508120000Z,0.217117,18770.7,WF,12.6413,11.1025,10.2891,11.0083,72
1449,1,46.1242,-121.389,201508120000Z,0.0713414,5166.37,WF,12.7474,11.0237,10.267,11.006,72
1450,1,46.1242,-121.383,201508120000Z,0.00550679,411.817,WF,12.7417,10.9586,10.2454,11.0036,72
1451,1,46.1242,-121.377,201508120000Z,0.00277351,230.792,WF,12.9718,10.9555,10.2411,11.0031,72
1452,1,46.1242,-121.371,201508120000Z,0.00134708,79.2709,WF,13.3021,10.9528,10.2308,11.0017,72
1453,1,46.1242,-121.366,201508120000Z,0.001,65.7204,WF,13.5592,10.9122,10.2171,11.0002,72
1454,1,46.1242,-121.36,201508120000Z,0.0143387,1091.82,WF,13.7297,10.8208,10.1935,10.9975,72
1455,1,46.1242,-121.354,201508120000Z,0.155659,21236.3,WF,13.7119,10.8239,10.1978,10.9975,72
1456,1,46.1242,-121.348,201508120000Z,3.44597,410009,WF,14.0348,10.9028,10.2046,10.9983,72
1457,1,46.1282,-121.4,201508120000Z,0.857055,56769.1,WF,12.4577,11.2328,10.3174,11.013,72
1458,1,46.1282,-121.394,201508120000Z,0.204758,14814.8,WF,12.451,11.0961,10.2947,11.0095,72
1459,1,46.1282,-121.389,201508120000Z,0.00560245,405.169,WF,12.6274,11.0451,10.2808,11.007,72
1460,1,46.1282,-121.383,201508120000Z,0.00160697,107.644,WF,12.5066,10.9633,10.2559,11.0047,72
1461,1,46.1282,-121.377,201508120000Z,1.00E-03,1.59815,WF,12.5427,10.9273,10.2504,11.0041,72
1462,1,46.1282,-121.371,201508120000Z,1.00E-03,0.59994,WF,12.665,10.8697,10.2336,11.0025,72
1463,1,46.1282,-121.366,201508120000Z,0.001,31.2327,WF,12.9204,10.849,10.2206,11.001,72
1464,1,46.1282,-121.36,201508120000Z,0.00449376,409.096,WF,13.3438,10.8482,10.2175,11.0003,72
1465,1,46.1282,-121.354,201508120000Z,0.758173,47742.8,WF,13.5028,10.8429,10.2175,11,72
1466,1,46.1282,-121.348,201508120000Z,2.69883,279464,WF,13.7939,10.9173,10.2222,11.0004,72
1467,1,46.1322,-121.4,201508120000Z,3.2203,404992,WF,12.3939,11.2422,10.3339,11.0144,72
1468,1,46.1322,-121.394,201508120000Z,0.0220101,1734.64,WF,12.3089,11.0292,10.2938,11.0095,72
1469,1,46.1322,-121.389,201508120000Z,0.001,21.5503,WF,12.4493,11.0897,10.2907,11.0092,72
1470,1,46.1322,-121.383,201508120000Z,0.001,9.34139,WF,12.442,11.01,10.2719,11.0067,72
1471,1,46.1322,-121.377,201508120000Z,1.00E-03,0.0506032,WF,12.4938,10.955,10.253,11.0042,72
1472,1,46.1322,-121.371,201508120000Z,1.00E-03,0.00150295,WF,12.5213,10.8892,10.2463,11.004,72
1473,1,46.1322,-121.366,201508120000Z,0.001,9.0327,WF,12.6901,10.8443,10.2377,11.0031,72
1474,1,46.1322,-121.36,201508120000Z,0.0157311,1367.47,WF,13.0876,10.8685,10.241,11.0032,72
1475,1,46.1322,-121.354,201508120000Z,3.77676,609954,WF,13.5608,10.9673,10.2519,11.0041,72
1476,1,46.1362,-121.4,201508120000Z,2.09809,336330,WF,12.5456,11.3711,10.3642,11.0171,72
1477,1,46.1362,-121.394,201508120000Z,1.57215,277553,WF,12.3147,11.0561,10.305,11.011,72
1478,1,46.1362,-121.389,201508120000Z,0.001,2.76E-06,WF,12.4575,11.0647,10.3018,11.0101,72
1479,1,46.1362,-121.383,201508120000Z,0.001,3.49E-12,WF,12.3873,11.0772,10.2889,11.0091,72
1480,1,46.1362,-121.377,201508120000Z,1.00E-03,0.0112238,WF,12.5271,11.0416,10.2812,11.0078,72
1481,1,46.1362,-121.371,201508120000Z,0.001,3.06E-28,WF,12.6572,11.0019,10.2741,11.0072,72
1482,1,46.1362,-121.366,201508120000Z,0.00348153,179.039,WF,12.6037,10.9177,10.2684,11.0067,72
1483,1,46.1362,-121.36,201508120000Z,0.575164,48849.7,WF,12.6876,10.8243,10.2516,11.0046,72
1484,1,46.1362,-121.354,201508120000Z,2.38438,222258,WF,12.814,10.8987,10.2562,11.0051,72
1485,1,46.1402,-121.394,201508120000Z,3.24745,455506,WF,12.3673,11.6236,10.4488,11.0263,72
1486,1,46.1402,-121.389,201508120000Z,0.452724,30033.1,WF,12.3713,11.4049,10.4089,11.0227,72
1487,1,46.1402,-121.383,201508120000Z,0.001,8.30987,WF,12.3156,11.4653,10.411,11.0235,72
1488,1,46.1402,-121.377,201508120000Z,0.00418656,213.043,WF,12.4984,11.1171,10.3196,11.0119,72
1489,1,46.1402,-121.371,201508120000Z,0.001,46.2848,WF,12.4806,11.0438,10.3117,11.0114,72
1490,1,46.1402,-121.366,201508120000Z,1.23303,86949.8,WF,12.5093,10.9879,10.2966,11.0098,72
1491,1,46.1402,-121.36,201508120000Z,2.90483,178556,WF,12.5046,10.9473,10.2835,11.0086,72
1492,1,46.1442,-121.389,201508120000Z,2.16761,344235,WF,12.3932,11.6997,10.4745,11.0287,72
1493,1,46.1442,-121.383,201508120000Z,4.9575,651329,WF,12.2136,11.5527,10.4447,11.0261,72
1494,1,46.1442,-121.377,201508120000Z,1.92809,169904,WF,12.1805,11.4726,10.429,11.0248,72
1495,1,46.1442,-121.371,201508120000Z,3.74417,597051,WF,12.1538,11.1275,10.3359,11.0145,72
1496,1,46.1442,-121.366,201508120000Z,1.52505,173087,WF,12.1238,11.0719,10.3262,11.0135,72
1497,1,46.1482,-121.383,201508120000Z,0.376272,44128.7,WF,12.4998,11.8276,10.5014,11.0319,72
1498,1,46.1482,-121.377,201508120000Z,0.304443,34963.3,WF,12.3242,11.6935,10.4731,11.029,72
1499,2,46.1002,-121.389,201508120000Z,1.27027,77655.6,WF,14.2074,11.4037,10.2722,11.0039,72
1500,2,46.1002,-121.383,201508120000Z,0.411759,24140,WF,14.1414,11.2851,10.2432,11.0012,72
1501,2,46.1002,-121.377,201508120000Z,6.76961,816866,WF,13.9547,11.182,10.2226,10.999,72
1502,2,46.1002,-121.371,201508120000Z,4.2277,538460,WF,14.2863,11.1567,10.2119,10.9983,72
1503,2,46.1042,-121.394,201508120000Z,0.147368,7779.77,WF,14.0685,11.3406,10.2837,11.0063,72
1504,2,46.1042,-121.389,201508120000Z,0.0327411,3251.25,WF,14.1144,11.2649,10.257,11.0033,72
1505,2,46.1042,-121.383,201508120000Z,0.103599,7770.2,WF,14.1309,11.2247,10.2375,11.0013,72
1506,2,46.1042,-121.377,201508120000Z,0.352628,34045.4,WF,14.0911,11.1431,10.219,10.9993,72
1507,2,46.1042,-121.371,201508120000Z,2.09203,207055,WF,13.992,11.0773,10.2051,10.9979,72
1508,2,46.1042,-121.366,201508120000Z,2.2637,192403,WF,13.6609,11.0745,10.22,10.9981,72
1509,2,46.1042,-121.36,201508120000Z,0.485883,51700.1,WF,13.7676,11.0424,10.1919,10.9955,72
1510,2,46.1082,-121.389,201508120000Z,0.001062,45.6059,WF,13.8473,11.2139,10.26,11.0037,72
1511,2,46.1082,-121.383,201508120000Z,0.0210012,1613.59,WF,14.0287,11.1324,10.2266,11.0003,72
1512,2,46.1082,-121.377,201508120000Z,0.0711748,7780.05,WF,14.0903,11.1398,10.2199,10.9994,72
1513,2,46.1082,-121.371,201508120000Z,0.0190164,1432.83,WF,14.1042,11.122,10.2149,10.999,72
1514,2,46.1082,-121.366,201508120000Z,0.133157,12383.2,WF,14.1133,11.0979,10.2076,10.9983,72
1515,2,46.1082,-121.36,201508120000Z,3.98577,410777,WF,13.4552,10.9944,10.1959,10.9964,72
1516,2,46.1122,-121.394,201508120000Z,1.00E-03,0.922845,WF,13.3334,11.2338,10.2799,11.0069,72
1517,2,46.1122,-121.389,201508120000Z,0.001,47.6957,WF,13.5749,11.2134,10.2657,11.0049,72
1518,2,46.1122,-121.383,201508120000Z,0.0613501,6522.12,WF,13.8618,11.1281,10.2325,11.0009,72
1519,2,46.1122,-121.377,201508120000Z,0.00464662,379.206,WF,14.0167,11.1181,10.2207,11.0001,72
1520,2,46.1122,-121.371,201508120000Z,0.00181583,189.165,WF,14.0235,11.0982,10.2131,10.9997,72
1521,2,46.1122,-121.366,201508120000Z,0.0717941,8595.05,WF,13.9722,11.0366,10.2049,10.9983,72
1522,2,46.1122,-121.36,201508120000Z,1.66067,193438,WF,13.8875,10.9526,10.1832,10.9956,72
1523,2,46.1122,-121.354,201508120000Z,1.53735,128179,WF,13.4434,10.9896,10.1917,10.9962,72
1524,2,46.1162,-121.394,201508120000Z,1.92985,144289,WF,13.0191,11.2106,10.2823,11.0078,72
1525,2,46.1162,-121.389,201508120000Z,0.0377362,3073.36,WF,13.2091,11.1671,10.2651,11.0053,72
1526,2,46.1162,-121.383,201508120000Z,0.031028,2958.7,WF,13.5592,11.126,10.2429,11.0019,72
1527,2,46.1162,-121.377,201508120000Z,0.00337544,294.204,WF,13.9071,11.1298,10.2309,11.0014,72
1528,2,46.1162,-121.371,201508120000Z,0.001,73.7296,WF,14.0493,11.143,10.2293,11.0011,72
1529,2,46.1162,-121.366,201508120000Z,0.00980066,779.482,WF,14.0138,11.0592,10.2117,10.9989,72
1530,2,46.1162,-121.36,201508120000Z,0.840605,63734.8,WF,13.8394,10.9373,10.1894,10.9958,72
1531,2,46.1162,-121.354,201508120000Z,2.22878,149271,WF,13.2299,10.9118,10.1967,10.9962,72
1532,2,46.1162,-121.348,201508120000Z,1.4555,116360,WF,13.4763,11.0078,10.1958,10.9968,72
1533,2,46.1202,-121.4,201508120000Z,0.820915,43049.6,WF,12.924,11.3596,10.3259,11.0122,72
1534,2,46.1202,-121.394,201508120000Z,1.39829,79855.8,WF,12.7999,11.2254,10.2976,11.0089,72
1535,2,46.1202,-121.389,201508120000Z,0.051472,3710.4,WF,12.9089,11.1569,10.2732,11.0062,72
1536,2,46.1202,-121.383,201508120000Z,0.0192097,1480.02,WF,13.1555,11.1475,10.2562,11.0038,72
1537,2,46.1202,-121.377,201508120000Z,0.0013718,133.748,WF,13.4823,11.1145,10.2419,11.0025,72
1538,2,46.1202,-121.371,201508120000Z,0.001,27.0503,WF,13.8885,11.1578,10.2457,11.0026,72
1539,2,46.1202,-121.366,201508120000Z,0.00220771,188.659,WF,13.9895,11.0735,10.2238,10.9999,72
1540,2,46.1202,-121.36,201508120000Z,0.0284143,2044.88,WF,13.8357,10.9222,10.1955,10.9965,72
1541,2,46.1202,-121.354,201508120000Z,0.347385,30113.6,WF,13.6811,10.8908,10.1927,10.9954,72
1542,2,46.1202,-121.348,201508120000Z,1.56529,124836,WF,13.2765,10.9932,10.2113,10.998,72
1543,2,46.1242,-121.4,201508120000Z,0.0170222,1441.17,WF,12.8955,11.3866,10.3377,11.0137,72
1544,2,46.1242,-121.394,201508120000Z,0.364605,31501.2,WF,12.8598,11.2797,10.3157,11.0103,72
1545,2,46.1242,-121.389,201508120000Z,0.0596256,4309.25,WF,12.9103,11.2106,10.294,11.008,72
1546,2,46.1242,-121.383,201508120000Z,0.00387706,283.758,WF,12.7913,11.1331,10.2707,11.0053,72
1547,2,46.1242,-121.377,201508120000Z,0.0022771,190.487,WF,12.9718,11.1141,10.2648,11.0047,72
1548,2,46.1242,-121.371,201508120000Z,0.001,57.559,WF,13.3021,11.0983,10.2532,11.0032,72
1549,2,46.1242,-121.366,201508120000Z,0.001,55.8587,WF,13.5592,11.0504,10.2384,11.0016,72
1550,2,46.1242,-121.36,201508120000Z,0.0102037,781.237,WF,13.7239,10.9487,10.2131,10.9987,72
1551,2,46.1242,-121.354,201508120000Z,0.11138,12810.8,WF,13.6159,10.9274,10.2149,10.9984,72
1552,2,46.1242,-121.348,201508120000Z,3.36577,359543,WF,13.7414,10.9998,10.2217,10.9992,72
