id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
11557,0,46.1002,-121.394,201508140000Z,1.00E-03,4.40783,WF,13.7283,10.7512,10.3481,10.9843,72
11558,0,46.1002,-121.389,201508140000Z,1.00E-03,0.195096,WF,13.8466,10.8192,10.3839,10.9881,72
11559,0,46.1002,-121.377,201508140000Z,1.00E-03,0.0177421,WF,13.9347,10.8934,10.4245,10.9924,72
11560,0,46.1002,-121.36,201508140000Z,1.00E-03,0.00181225,WF,13.1639,10.266,10.255,10.9722,72
11561,0,46.1002,-121.354,201508140000Z,1.00E-03,0.234474,WF,13.0068,10.1161,10.21,10.9667,72
11562,0,46.1002,-121.348,201508140000Z,0.00113718,91.1294,WF,12.8857,9.95931,10.1457,10.9589,72
11563,0,46.1002,-121.343,201508140000Z,0.00787655,697.899,WF,12.5507,9.79219,10.1047,10.9544,72
11564,0,46.1002,-121.337,201508140000Z,1.17087,104383,WF,12.1746,9.63222,10.0699,10.9515,72
11565,0,46.1002,-121.331,201508140000Z,1.65833,143279,WF,12.0073,9.54154,10.0464,10.9496,72
11566,0,46.1002,-121.325,201508140000Z,3.37286,440534,WF,11.9731,9.53187,10.0467,10.9503,72
11567,0,46.1041,-121.441,201508140000Z,2.81235,470549,WF,13.3275,10.7749,10.3027,10.9839,72
11568,0,46.1042,-121.435,201508140000Z,0.0514698,5077.71,WF,13.4321,10.7271,10.2857,10.9813,72
11569,0,46.1042,-121.429,201508140000Z,0.00702254,568.077,WF,13.5123,10.7697,10.2977,10.9824,72
11570,0,46.1042,-121.423,201508140000Z,0.001,35.0073,WF,13.5828,10.8079,10.3171,10.9848,72
11571,0,46.1042,-121.418,201508140000Z,0.001,45.5209,WF,13.5703,10.7674,10.3171,10.9847,72
11572,0,46.1042,-121.412,201508140000Z,0.001,26.9715,WF,13.5483,10.7357,10.3215,10.9848,72
11573,0,46.1042,-121.406,201508140000Z,0.001,8.38416,WF,13.5368,10.722,10.3286,10.9849,72
11574,0,46.1042,-121.4,201508140000Z,1.00E-03,0.252711,WF,13.5457,10.7235,10.3397,10.9856,72
11575,0,46.1042,-121.394,201508140000Z,1.00E-03,0.622863,WF,13.5889,10.7295,10.3476,10.986,72
11576,0,46.1042,-121.389,201508140000Z,1.00E-03,0.0760786,WF,13.5583,10.7025,10.3452,10.9846,72
11577,0,46.1042,-121.377,201508140000Z,1.00E-03,0.187749,WF,13.6929,10.8035,10.411,10.9916,72
11578,0,46.1042,-121.371,201508140000Z,1.00E-03,0.0378198,WF,13.7288,10.807,10.4191,10.9922,72
11579,0,46.1042,-121.354,201508140000Z,1.00E-03,0.00860663,WF,13.0812,10.2112,10.231,10.9687,72
11580,0,46.1042,-121.348,201508140000Z,0.001,12.5012,WF,12.9564,10.0712,10.1699,10.9609,72
11581,0,46.1042,-121.343,201508140000Z,0.00598014,513.085,WF,12.7886,9.9104,10.1051,10.9535,72
11582,0,46.1042,-121.337,201508140000Z,0.053823,4675.24,WF,12.4956,9.7224,10.0543,10.948,72
11583,0,46.1042,-121.331,201508140000Z,0.0611514,4423.25,WF,12.3178,9.649,10.0311,10.9465,72
11584,0,46.1042,-121.325,201508140000Z,3.2616,401430,WF,12.0365,9.56782,10.0423,10.9492,72
11585,0,46.1042,-121.32,201508140000Z,2.16805,334089,WF,12.0687,9.55893,10.0574,10.9521,72
11586,0,46.1081,-121.446,201508140000Z,0.036386,3078.24,WF,13.7504,10.9595,10.3318,10.9884,72
11587,0,46.1081,-121.441,201508140000Z,3.21132,325636,WF,13.4519,10.8517,10.3118,10.9858,72
11588,0,46.1082,-121.435,201508140000Z,0.0317738,2494.72,WF,13.4871,10.7883,10.2934,10.9833,72
11589,0,46.1082,-121.429,201508140000Z,0.0087085,598.436,WF,13.5522,10.8273,10.307,10.9845,72
11590,0,46.1082,-121.423,201508140000Z,0.00164853,118.833,WF,13.6242,10.8487,10.3239,10.9867,72
11591,0,46.1082,-121.418,201508140000Z,1.00E-03,2.41252,WF,13.6227,10.8202,10.3292,10.9873,72
11592,0,46.1082,-121.412,201508140000Z,1.00E-03,4.44853,WF,13.5428,10.7635,10.3267,10.9863,72
