fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,pm25_emitted,pm10_emitted,co_emitted,co2_emitted,ch4_emitted,nox_emitted,nh3_emitted,so2_emitted,voc_emitted,pm25_flame,pm10_flame,co_flame,co2_flame,ch4_flame,nox_flame,nh3_flame,so2_flame,voc_flame,pm25_smold,pm10_smold,co_smold,co2_smold,ch4_smold,nox_smold,nh3_smold,so2_smold,voc_smold,pm25_resid,pm10_resid,co_resid,co2_resid,ch4_resid,nox_resid,nh3_resid,so2_resid,voc_resid,smoldering_fraction,heat,percentile_000,percentile_005,percentile_010,percentile_015,percentile_020,percentile_025,percentile_030,percentile_035,percentile_040,percentile_045,percentile_050,percentile_055,percentile_060,percentile_065,percentile_070,percentile_075,percentile_080,percentile_085,percentile_090,percentile_095,percentile_100
SF11C92608020788822830,0,201405010000Z,201405010000Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.94585,1628250.40083,5.695941,6.2646306,6.8333202,7.4020098,7.9706994,8.539389,9.1080786,9.6767682,10.2454578,10.8141474,11.382837,11.9515266,12.5202162,13.0889058,13.6575954,14.226285,14.7949746,15.3636642,15.9323538,16.5010434,17.069733
SF11C92608020788822830,1,201405010000Z,201405010100Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.94585,1628250.40083,5.695941,6.32676445,6.9575879,7.58841135,8.2192348,8.85005825,9.4808817,10.11170515,10.7425286,11.37335205,12.0041755,12.63499895,13.2658224,13.89664585,14.5274693,15.15829275,15.7891162,16.41993965,17.0507631,17.68158655,18.31241
SF11C92608020788822830,2,201405010000Z,201405010200Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.9639,1085500.26722,5.695941,6.12903865,6.5621363,6.99523395,7.4283316,7.86142925,8.2945269,8.72762455,9.1607222,9.59381985,10.0269175,10.46001515,10.8931128,11.32621045,11.7593081,12.19240575,12.6255034,13.05860105,13.4916987,13.92479635,14.357894
SF11C92608020788822830,3,201405010000Z,201405010300Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.972925,814125.200414,5.695941,6.0152282,6.3345154,6.6538026,6.9730898,7.292377,7.6116642,7.9309514,8.2502386,8.5695258,8.888813,9.2081002,9.5273874,9.8466746,10.1659618,10.485249,10.8045362,11.1238234,11.4431106,11.7623978,12.081685
SF11C92608020788822830,4,201405010000Z,201405010400Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.97834,651300.160331,5.695941,5.9395302,6.1831194,6.4267086,6.6702978,6.913887,7.1574762,7.4010654,7.6446546,7.8882438,8.131833,8.3754222,8.6190114,8.8626006,9.1061898,9.349779,9.5933682,9.8369574,10.0805466,10.3241358,10.567725
SF11C92608020788822830,5,201405010000Z,201405010500Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.98195,542750.133609,5.695941,5.8847778,6.0736146,6.2624514,6.4512882,6.640125,6.8289618,7.0177986,7.2066354,7.3954722,7.584309,7.7731458,7.9619826,8.1508194,8.3396562,8.528493,8.7173298,8.9061666,9.0950034,9.2838402,9.472677
SF11C92608020788822830,6,201405010000Z,201405010600Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.984529,465214.400237,5.695941,5.84293605,5.9899311,6.13692615,6.2839212,6.43091625,6.5779113,6.72490635,6.8719014,7.01889645,7.1658915,7.31288655,7.4598816,7.60687665,7.7538717,7.90086675,8.0478618,8.19485685,8.3418519,8.48884695,8.635842
SF11C92608020788822830,7,201405010000Z,201405010700Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.986463,407062.600207,5.695941,5.8096909,5.9234408,6.0371907,6.1509406,6.2646905,6.3784404,6.4921903,6.6059402,6.7196901,6.83344,6.9471899,7.0609398,7.1746897,7.2884396,7.4021895,7.5159394,7.6296893,7.7434392,7.8571891,7.970939
SF11C92608020788822830,8,201405010000Z,201405010800Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.987967,361833.422406,5.695941,5.78249785,5.8690547,5.95561155,6.0421684,6.12872525,6.2152821,6.30183895,6.3883958,6.47495265,6.5615095,6.64806635,6.7346232,6.82118005,6.9077369,6.99429375,7.0808506,7.16740745,7.2539643,7.34052115,7.427078
SF11C92608020788822830,9,201405010000Z,201405010900Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.98917,325650.080166,5.695941,5.75974885,5.8235567,5.88736455,5.9511724,6.01498025,6.0787881,6.14259595,6.2064038,6.27021165,6.3340195,6.39782735,6.4616352,6.52544305,6.5892509,6.65305875,6.7168666,6.78067445,6.8444823,6.90829015,6.972098
SF11C92608020788822830,10,201405010000Z,201405011000Z,0.02,0.02,0.02,0.02,0.090646,0.106964,0.964346,16.915194,0.049305,0.023081,0.01602,0.010281,0.230289,0.065263,0.077011,0.643668,14.789122,0.034245,0.021695,0.010815,0.008785,0.155466,0.014308,0.016884,0.180761,1.198431,0.008489,0.000781,0.002934,0.000843,0.042176,0.011075,0.013069,0.139917,0.927641,0.006571,0.000605,0.002271,0.000653,0.032647,0.936584,6690735.65913,19.950083,21.09037905,22.2306751,23.37097115,24.5112672,25.65156325,26.7918593,27.93215535,29.0724514,30.21274745,31.3530435,32.49333955,33.6336356,34.77393165,35.9142277,37.05452375,38.1948198,39.33511585,40.4754119,41.61570795,42.756004
SF11C92608020788822830,11,201405010000Z,201405011100Z,0.04,0.04,0.04,0.04,0.181293,0.213925,1.928692,33.830386,0.098611,0.04616,0.03204,0.020562,0.460579,0.130527,0.154021,1.287336,29.578243,0.068491,0.043389,0.02163,0.017571,0.310933,0.028616,0.033767,0.361522,2.396861,0.016978,0.001562,0.005868,0.001686,0.084353,0.02215,0.026137,0.279834,1.855282,0.013142,0.001209,0.004542,0.001305,0.065293,0.805128,41120354.8441,39.800665,44.16565145,48.5306379,52.89562435,57.2606108,61.62559725,65.9905837,70.35557015,74.7205566,79.08554305,83.4505295,87.81551595,92.1805024,96.54548885,100.9104753,105.27546175,109.6404482,114.00543465,118.3704211,122.73540755,127.100394
SF11C92608020788822830,12,201405010000Z,201405011200Z,0.07,0.07,0.07,0.07,0.317262,0.374369,3.375211,59.203176,0.172569,0.080781,0.056071,0.035984,0.806013,0.228421,0.269537,2.252838,51.761926,0.119858,0.075931,0.037853,0.030749,0.544132,0.050078,0.059092,0.632663,4.194507,0.029712,0.002734,0.010269,0.002951,0.147618,0.038763,0.04574,0.48971,3.246743,0.022999,0.002116,0.007949,0.002284,0.114263,0.644385,131318513.206,69.391057,78.67644245,87.9618279,97.24721335,106.5325988,115.81798425,125.1033697,134.38875515,143.6741406,152.95952605,162.2449115,171.53029695,180.8156824,190.10106785,199.3864533,208.67183875,217.9572242,227.24260965,236.5279951,245.81338055,255.098766
SF11C92608020788822830,13,201405010000Z,201405011300Z,0.1,0.1,0.1,0.1,0.453232,0.534814,4.821729,84.575965,0.246527,0.115402,0.0801,0.051405,1.151447,0.326316,0.385053,3.218339,73.945608,0.171226,0.108473,0.054075,0.043927,0.777332,0.07154,0.084418,0.903804,5.992153,0.042446,0.003906,0.01467,0.004215,0.210882,0.055376,0.065343,0.699586,4.638204,0.032855,0.003023,0.011355,0.003263,0.163233,0.66899,174618232.023,98.760352,108.9557354,119.1511188,129.3465022,139.5418856,149.737269,159.9326524,170.1280358,180.3234192,190.5188026,200.714186,210.9095694,221.1049528,231.3003362,241.4957196,251.691103,261.8864864,272.0818698,282.2772532,292.4726366,302.66802
SF11C92608020788822830,14,201405010000Z,201405011400Z,0.13,0.13,0.13,0.13,0.589202,0.695258,6.268248,109.948754,0.320486,0.150022,0.104131,0.066827,1.496882,0.424211,0.500569,4.183841,96.129291,0.222594,0.141015,0.070298,0.057105,1.010532,0.093003,0.109743,1.174945,7.789798,0.05518,0.005077,0.019071,0.00548,0.274147,0.071988,0.084946,0.909462,6.029665,0.042712,0.00393,0.014762,0.004242,0.212203,0.703837,203105710.02,127.9102,138.0844443,148.2586886,158.4329329,168.6071772,178.7814215,188.9556658,199.1299101,209.3041544,219.4783987,229.652643,239.8268873,250.0011316,260.1753759,270.3496202,280.5238645,290.6981088,300.8723531,311.0465974,321.2208417,331.395086
SF11C92608020788822830,15,201405010000Z,201405011500Z,0.16,0.16,0.16,0.16,0.725172,0.855702,7.714767,135.321544,0.394443,0.184643,0.12816,0.082249,1.842315,0.522106,0.616085,5.149343,118.312973,0.273962,0.173557,0.08652,0.070284,1.243731,0.114465,0.135068,1.446086,9.587444,0.067913,0.006249,0.023472,0.006744,0.337412,0.088601,0.104549,1.119338,7.421127,0.052568,0.004837,0.018168,0.005221,0.261172,0.736568,222349232.985,156.842243,166.494737,176.147231,185.799725,195.452219,205.104713,214.757207,224.409701,234.062195,243.714689,253.367183,263.019677,272.672171,282.324665,291.977159,301.629653,311.282147,320.934641,330.587135,340.239629,349.892123
SF11C92608020788822830,16,201405010000Z,201405011600Z,0.17,0.17,0.17,0.17,0.770496,0.909184,8.19694,143.77914,0.419097,0.196184,0.136171,0.087389,1.957461,0.554738,0.654591,5.471177,125.707534,0.291085,0.184405,0.091928,0.074676,1.321465,0.121619,0.14351,1.536467,10.186659,0.072158,0.00664,0.024939,0.007166,0.3585,0.094139,0.111083,1.189296,7.884947,0.055854,0.005139,0.019304,0.005547,0.277496,0.783802,193887014.976,166.438138,174.23055255,182.0229671,189.81538165,197.6077962,205.40021075,213.1926253,220.98503985,228.7774544,236.56986895,244.3622835,252.15469805,259.9471126,267.73952715,275.5319417,283.32435625,291.1167708,298.90918535,306.7015999,314.49401445,322.286429
SF11C92608020788822830,17,201405010000Z,201405011700Z,0.12,0.12,0.12,0.12,0.543879,0.641777,5.786075,101.491158,0.295833,0.138483,0.09612,0.061686,1.381737,0.39158,0.462064,3.862007,88.73473,0.205472,0.130168,0.06489,0.052713,0.932799,0.085848,0.101301,1.084565,7.190583,0.050935,0.004687,0.017604,0.005058,0.253059,0.066451,0.078412,0.839503,5.565845,0.039426,0.003628,0.013626,0.003915,0.195879,0.868512,83236704.649,118.217866,122.00920605,125.8005461,129.59188615,133.3832262,137.17456625,140.9659063,144.75724635,148.5485864,152.33992645,156.1312665,159.92260655,163.7139466,167.50528665,171.2966267,175.08796675,178.8793068,182.67064685,186.4619869,190.25332695,194.044667
SF11C92608020788822830,18,201405010000Z,201405011800Z,0.07,0.07,0.07,0.07,0.317262,0.374369,3.375211,59.203176,0.172569,0.080781,0.056071,0.035984,0.806013,0.228421,0.269537,2.252838,51.761926,0.119858,0.075931,0.037853,0.030749,0.544132,0.050078,0.059092,0.632663,4.194507,0.029712,0.002734,0.010269,0.002951,0.147618,0.038763,0.04574,0.48971,3.246743,0.022999,0.002116,0.007949,0.002284,0.114263,0.929029,26207643.5106,69.391057,70.77147995,72.1519029,73.53232585,74.9127488,76.29317175,77.6735947,79.05401765,80.4344406,81.81486355,83.1952865,84.57570945,85.9561324,87.33655535,88.7169783,90.09740125,91.4778242,92.85824715,94.2386701,95.61909305,96.999516
SF11C92608020788822830,19,201405010000Z,201405011900Z,0.04,0.04,0.04,0.04,0.181293,0.213925,1.928692,33.830386,0.098611,0.04616,0.03204,0.020562,0.460579,0.130527,0.154021,1.287336,29.578243,0.068491,0.043389,0.02163,0.017571,0.310933,0.028616,0.033767,0.361522,2.396861,0.016978,0.001562,0.005868,0.001686,0.084353,0.02215,0.026137,0.279834,1.855282,0.013142,0.001209,0.004542,0.001305,0.065293,0.961105,8207235.6341,39.800665,40.2272104,40.6537558,41.0803012,41.5068466,41.933392,42.3599374,42.7864828,43.2130282,43.6395736,44.066119,44.4926644,44.9192098,45.3457552,45.7723006,46.198846,46.6253914,47.0519368,47.4784822,47.9050276,48.331573
SF11C92608020788822830,20,201405010000Z,201405012000Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.997482,75721.01691,5.695941,5.98073805,6.2655351,6.55033215,6.8351292,7.11992625,7.4047233,7.68952035,7.9743174,8.25911445,8.5439115,8.82870855,9.1135056,9.39830265,9.6830997,9.96789675,10.2526938,10.53749085,10.8222879,11.10708495,11.391882
SF11C92608020788822830,21,201405010000Z,201405012100Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.999375,18779.901426,5.695941,5.98073805,6.2655351,6.55033215,6.8351292,7.11992625,7.4047233,7.68952035,7.9743174,8.25911445,8.5439115,8.82870855,9.1135056,9.39830265,9.6830997,9.96789675,10.2526938,10.53749085,10.8222879,11.10708495,11.391882
SF11C92608020788822830,22,201405010000Z,201405012200Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.999379,18672.220671,5.695941,5.98073805,6.2655351,6.55033215,6.8351292,7.11992625,7.4047233,7.68952035,7.9743174,8.25911445,8.5439115,8.82870855,9.1135056,9.39830265,9.6830997,9.96789675,10.2526938,10.53749085,10.8222879,11.10708495,11.391882
SF11C92608020788822830,23,201405010000Z,201405012300Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.999383,18565.767723,5.695941,5.98073805,6.2655351,6.55033215,6.8351292,7.11992625,7.4047233,7.68952035,7.9743174,8.25911445,8.5439115,8.82870855,9.1135056,9.39830265,9.6830997,9.96789675,10.2526938,10.53749085,10.8222879,11.10708495,11.391882
SF11C92608020788822830,0,201405020000Z,201405020000Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.94585,1628250.40083,5.695941,6.2646306,6.8333202,7.4020098,7.9706994,8.539389,9.1080786,9.6767682,10.2454578,10.8141474,11.382837,11.9515266,12.5202162,13.0889058,13.6575954,14.226285,14.7949746,15.3636642,15.9323538,16.5010434,17.069733
SF11C92608020788822830,1,201405020000Z,201405020100Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.94585,1628250.40083,5.695941,6.32676445,6.9575879,7.58841135,8.2192348,8.85005825,9.4808817,10.11170515,10.7425286,11.37335205,12.0041755,12.63499895,13.2658224,13.89664585,14.5274693,15.15829275,15.7891162,16.41993965,17.0507631,17.68158655,18.31241
SF11C92608020788822830,2,201405020000Z,201405020200Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.9639,1085500.26722,5.695941,6.12903865,6.5621363,6.99523395,7.4283316,7.86142925,8.2945269,8.72762455,9.1607222,9.59381985,10.0269175,10.46001515,10.8931128,11.32621045,11.7593081,12.19240575,12.6255034,13.05860105,13.4916987,13.92479635,14.357894
SF11C92608020788822830,3,201405020000Z,201405020300Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.972925,814125.200414,5.695941,6.0152282,6.3345154,6.6538026,6.9730898,7.292377,7.6116642,7.9309514,8.2502386,8.5695258,8.888813,9.2081002,9.5273874,9.8466746,10.1659618,10.485249,10.8045362,11.1238234,11.4431106,11.7623978,12.081685
SF11C92608020788822830,4,201405020000Z,201405020400Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.97834,651300.160331,5.695941,5.9395302,6.1831194,6.4267086,6.6702978,6.913887,7.1574762,7.4010654,7.6446546,7.8882438,8.131833,8.3754222,8.6190114,8.8626006,9.1061898,9.349779,9.5933682,9.8369574,10.0805466,10.3241358,10.567725
SF11C92608020788822830,5,201405020000Z,201405020500Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.98195,542750.133609,5.695941,5.8847778,6.0736146,6.2624514,6.4512882,6.640125,6.8289618,7.0177986,7.2066354,7.3954722,7.584309,7.7731458,7.9619826,8.1508194,8.3396562,8.528493,8.7173298,8.9061666,9.0950034,9.2838402,9.472677
SF11C92608020788822830,6,201405020000Z,201405020600Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.984529,465214.400237,5.695941,5.84293605,5.9899311,6.13692615,6.2839212,6.43091625,6.5779113,6.72490635,6.8719014,7.01889645,7.1658915,7.31288655,7.4598816,7.60687665,7.7538717,7.90086675,8.0478618,8.19485685,8.3418519,8.48884695,8.635842
SF11C92608020788822830,7,201405020000Z,201405020700Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.986463,407062.600207,5.695941,5.8096909,5.9234408,6.0371907,6.1509406,6.2646905,6.3784404,6.4921903,6.6059402,6.7196901,6.83344,6.9471899,7.0609398,7.1746897,7.2884396,7.4021895,7.5159394,7.6296893,7.7434392,7.8571891,7.970939
SF11C92608020788822830,8,201405020000Z,201405020800Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.987967,361833.422406,5.695941,5.78249785,5.8690547,5.95561155,6.0421684,6.12872525,6.2152821,6.30183895,6.3883958,6.47495265,6.5615095,6.64806635,6.7346232,6.82118005,6.9077369,6.99429375,7.0808506,7.16740745,7.2539643,7.34052115,7.427078
SF11C92608020788822830,9,201405020000Z,201405020900Z,0.0057,0.0057,0.0057,0.0057,0.025834,0.030485,0.274838,4.820831,0.014052,0.006578,0.004565,0.00293,0.065632,0.0186,0.021948,0.183445,4.2149,0.00976,0.006183,0.003082,0.002504,0.044308,0.004078,0.004812,0.051517,0.341553,0.002419,0.000223,0.000836,0.00024,0.01202,0.003156,0.003725,0.039876,0.264378,0.001873,0.000172,0.000647,0.000186,0.009304,0.98917,325650.080166,5.695941,5.75974885,5.8235567,5.88736455,5.9511724,6.01498025,6.0787881,6.14259595,6.2064038,6.27021165,6.3340195,6.39782735,6.4616352,6.52544305,6.5892509,6.65305875,6.7168666,6.78067445,6.8444823,6.90829015,6.972098
SF11C92608020788822830,10,201405020000Z,201405021000Z,0.02,0.02,0.02,0.02,0.090646,0.106964,0.964346,16.915194,0.049305,0.023081,0.01602,0.010281,0.230289,0.065263,0.077011,0.643668,14.789122,0.034245,0.021695,0.010815,0.008785,0.155466,0.014308,0.016884,0.180761,1.198431,0.008489,0.000781,0.002934,0.000843,0.042176,0.011075,0.013069,0.139917,0.927641,0.006571,0.000605,0.002271,0.000653,0.032647,0.936584,6690735.65913,19.950083,21.09037905,22.2306751,23.37097115,24.5112672,25.65156325,26.7918593,27.93215535,29.0724514,30.21274745,31.3530435,32.49333955,33.6336356,34.77393165,35.9142277,37.05452375,38.1948198,39.33511585,40.4754119,41.61570795,42.756004
SF11C92608020788822830,11,201405020000Z,201405021100Z,0.04,0.04,0.04,0.04,0.181293,0.213925,1.928692,33.830386,0.098611,0.04616,0.03204,0.020562,0.460579,0.130527,0.154021,1.287336,29.578243,0.068491,0.043389,0.02163,0.017571,0.310933,0.028616,0.033767,0.361522,2.396861,0.016978,0.001562,0.005868,0.001686,0.084353,0.02215,0.026137,0.279834,1.855282,0.013142,0.001209,0.004542,0.001305,0.065293,0.805128,41120354.8441,39.800665,44.16565145,48.5306379,52.89562435,57.2606108,61.62559725,65.9905837,70.35557015,74.7205566,79.08554305,83.4505295,87.81551595,92.1805024,96.54548885,100.9104753,105.27546175,109.6404482,114.00543465,118.3704211,122.73540755,127.100394
SF11C92608020788822830,12,201405020000Z,201405021200Z,0.07,0.07,0.07,0.07,0.317262,0.374369,3.375211,59.203176,0.172569,0.080781,0.056071,0.035984,0.806013,0.228421,0.269537,2.252838,51.761926,0.119858,0.075931,0.037853,0.030749,0.544132,0.050078,0.059092,0.632663,4.194507,0.029712,0.002734,0.010269,0.002951,0.147618,0.038763,0.04574,0.48971,3.246743,0.022999,0.002116,0.007949,0.002284,0.114263,0.644385,131318513.206,69.391057,78.67644245,87.9618279,97.24721335,106.5325988,115.81798425,125.1033697,134.38875515,143.6741406,152.95952605,162.2449115,171.53029695,180.8156824,190.10106785,199.3864533,208.67183875,217.9572242,227.24260965,236.5279951,245.81338055,255.098766
