id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
193,5,46.1162,-121.366,201508110000Z,1.64364,142886,WF,11.4359,10.1872,10.0714,10.9985,72
194,5,46.1202,-121.383,201508110000Z,6.85444,581917,WF,11.7575,10.3174,10.0888,10.9995,72
195,5,46.1202,-121.377,201508110000Z,8.70211,868173,WF,11.6112,10.2887,10.0846,10.9991,72
196,5,46.1202,-121.371,201508110000Z,8.77726,742633,WF,11.8309,10.2963,10.0832,10.9991,72
197,5,46.1202,-121.366,201508110000Z,11.1074,1.02E+06,WF,11.5782,10.2451,10.0776,10.9985,72
198,5,46.1202,-121.36,201508110000Z,0.11585,4343.54,WF,11.7533,10.2737,10.0767,10.9983,72
199,5,46.1242,-121.383,201508110000Z,6.15934,477367,WF,11.9885,10.3969,10.1012,11.0003,72
200,5,46.1242,-121.377,201508110000Z,9.33492,1.43E+06,WF,11.9527,10.4011,10.1004,11.0003,72
201,5,46.1242,-121.371,201508110000Z,0.62116,52694,WF,12.2152,10.418,10.0973,11,72
202,5,46.1242,-121.366,201508110000Z,3.54852,476023,WF,12.0122,10.4021,10.0956,11.0001,72
203,5,46.1242,-121.36,201508110000Z,1.31682,54827.1,WF,11.9249,10.3809,10.0912,10.9996,72
204,5,46.1282,-121.383,201508110000Z,2.37171,265088,WF,12.1757,10.48,10.1122,11.0014,72
205,5,46.1282,-121.377,201508110000Z,0.0838755,5123.94,WF,12.4163,10.5299,10.1139,11.0017,72
206,5,46.1282,-121.371,201508110000Z,0.00375395,238.604,WF,12.3048,10.5195,10.1103,11.0014,72
207,5,46.1282,-121.366,201508110000Z,0.546081,55475.6,WF,12.1838,10.4923,10.106,11.0011,72
208,5,46.1282,-121.36,201508110000Z,5.68748,639250,WF,12.1693,10.5345,10.1127,11.0017,72
209,5,46.1322,-121.389,201508110000Z,1.36171,131778,WF,12.563,10.6532,10.1362,11.004,72
210,5,46.1322,-121.383,201508110000Z,3.43466,460437,WF,12.2924,10.5633,10.1233,11.0027,72
211,5,46.1322,-121.377,201508110000Z,0.0310212,2080.61,WF,12.3695,10.4891,10.1064,11.0008,72
212,5,46.1322,-121.371,201508110000Z,0.001,29.8006,WF,12.4266,10.5811,10.1189,11.0024,72
213,5,46.1322,-121.366,201508110000Z,1.68049,221451,WF,12.3513,10.6343,10.1272,11.0032,72
214,5,46.1322,-121.36,201508110000Z,0.993065,123264,WF,12.5523,10.7112,10.1362,11.004,72
215,5,46.1362,-121.383,201508110000Z,3.26029,429246,WF,12.5243,10.667,10.136,11.0042,72
216,5,46.1362,-121.377,201508110000Z,0.00195874,101.84,WF,12.5366,10.6396,10.1286,11.0034,72
217,5,46.1362,-121.371,201508110000Z,0.001,104.218,WF,12.5419,10.692,10.1352,11.004,72
218,5,46.1362,-121.366,201508110000Z,3.64801,415075,WF,12.6567,10.8157,10.1523,11.0057,72
219,5,46.1402,-121.383,201508110000Z,0.659215,49611.6,WF,13.4739,11.2688,10.2186,11.0133,72
220,5,46.1402,-121.377,201508110000Z,3.11935,211438,WF,12.6812,10.8584,10.1621,11.0068,72
221,5,46.1402,-121.371,201508110000Z,2.46016,308211,WF,12.8706,10.9661,10.1752,11.0081,72
222,5,46.1402,-121.366,201508110000Z,0.626275,90573.2,WF,13.0316,10.9624,10.1726,11.0077,72
223,6,46.1162,-121.383,201508110000Z,0.0515951,439.354,WF,12.0251,10.4666,10.104,11.0003,72
224,6,46.1162,-121.371,201508110000Z,8.88344,753625,WF,11.8345,10.3892,10.0928,10.9999,72
225,6,46.1162,-121.366,201508110000Z,1.9162,143815,WF,11.7398,10.3493,10.0895,10.9994,72
226,6,46.1202,-121.383,201508110000Z,11.2323,907384,WF,12.1745,10.5145,10.1117,11.0008,72
227,6,46.1202,-121.377,201508110000Z,12.5129,1.66E+06,WF,11.9714,10.466,10.1051,11.0002,72
228,6,46.1202,-121.371,201508110000Z,7.9289,903755,WF,12.1803,10.4923,10.1057,11.0004,72
229,6,46.1202,-121.366,201508110000Z,5.02894,602254,WF,11.924,10.4214,10.0977,10.9996,72
230,6,46.1202,-121.36,201508110000Z,1.93352,223571,WF,11.9196,10.4401,10.0961,10.9994,72
231,6,46.1242,-121.383,201508110000Z,3.1197,275248,WF,12.5192,10.6233,10.1277,11.0021,72
232,6,46.1242,-121.377,201508110000Z,2.84528,404522,WF,12.5469,10.6336,10.1276,11.0022,72
233,6,46.1242,-121.371,201508110000Z,0.770482,68107.6,WF,12.5687,10.6406,10.1237,11.0017,72
234,6,46.1242,-121.366,201508110000Z,2.62302,282455,WF,12.3238,10.6009,10.1194,11.0015,72
235,6,46.1242,-121.36,201508110000Z,2.424,222438,WF,12.0918,10.5527,10.1121,11.0008,72
236,6,46.1282,-121.389,201508110000Z,0.164402,18470.9,WF,12.8958,10.8288,10.1575,11.0049,72
237,6,46.1282,-121.383,201508110000Z,2.29786,186835,WF,12.5947,10.7011,10.1389,11.0032,72
238,6,46.1282,-121.377,201508110000Z,0.047445,2853.58,WF,12.7641,10.7593,10.142,11.0037,72
239,6,46.1282,-121.371,201508110000Z,0.00224728,142.589,WF,12.6471,10.7387,10.1372,11.0032,72
240,6,46.1282,-121.366,201508110000Z,0.211814,21491.8,WF,12.465,10.6938,10.1309,11.0027,72
241,6,46.1282,-121.36,201508110000Z,5.48891,777506,WF,12.317,10.7115,10.1354,11.0031,72
242,6,46.1322,-121.389,201508110000Z,1.26259,130504,WF,12.9897,10.8957,10.1666,11.0062,72
243,6,46.1322,-121.383,201508110000Z,2.25838,362341,WF,12.7264,10.7894,10.1513,11.0047,72
244,6,46.1322,-121.377,201508110000Z,0.0197558,1111.58,WF,12.808,10.7304,10.1354,11.0028,72
245,6,46.1322,-121.371,201508110000Z,0.001,17.3895,WF,12.7728,10.8062,10.147,11.0043,72
246,6,46.1322,-121.366,201508110000Z,0.854925,104914,WF,12.5941,10.8322,10.1529,11.0049,72
247,6,46.1322,-121.36,201508110000Z,2.11992,173890,WF,12.713,10.9088,10.1626,11.0057,72
248,6,46.1362,-121.383,201508110000Z,3.11641,453010,WF,12.907,10.898,10.1654,11.0063,72
249,6,46.1362,-121.377,201508110000Z,0.00132302,67.5376,WF,12.8904,10.8703,10.1578,11.0054,72
250,6,46.1362,-121.371,201508110000Z,0.001,3.4781,WF,12.861,10.9131,10.1638,11.006,72
251,6,46.1362,-121.366,201508110000Z,3.25081,416054,WF,12.8101,11.0119,10.1794,11.0075,72
252,6,46.1402,-121.383,201508110000Z,0.772894,46737.8,WF,13.6741,11.5061,10.2538,11.016,72
253,6,46.1402,-121.377,201508110000Z,3.04427,227972,WF,12.9926,11.0754,10.1917,11.0089,72
254,6,46.1402,-121.371,201508110000Z,2.16388,259993,WF,13.0592,11.1725,10.2046,11.0102,72
255,6,46.1402,-121.366,201508110000Z,0.866557,132764,WF,13.1198,11.1691,10.202,11.0098,72
256,7,46.1122,-121.371,201508110000Z,1.85064,115561,WF,11.8285,10.4991,10.1066,11.0005,72
257,7,46.1162,-121.383,201508110000Z,2.12426,170129,WF,12.1762,10.6352,10.1252,11.0015,72
258,7,46.1162,-121.377,201508110000Z,0.628401,41508.5,WF,12.0966,10.581,10.1168,11.0011,72
259,7,46.1162,-121.371,201508110000Z,8.07052,777726,WF,11.96,10.5447,10.112,11.0009,72
260,7,46.1162,-121.366,201508110000Z,2.61377,223578,WF,11.8954,10.5053,10.1084,11.0004,72
261,7,46.1202,-121.389,201508110000Z,0.0421001,2335.16,WF,12.9016,10.9093,10.1632,11.005,72
262,7,46.1202,-121.383,201508110000Z,8.09788,951642,WF,12.3684,10.7006,10.1352,11.0023,72
263,7,46.1202,-121.377,201508110000Z,9.78759,1.14E+06,WF,12.288,10.6547,10.1285,11.0017,72
264,7,46.1202,-121.371,201508110000Z,2.06991,383817,WF,12.3843,10.6835,10.1296,11.0019,72
265,7,46.1202,-121.366,201508110000Z,4.00928,412543,WF,12.1079,10.5925,10.1188,11.0009,72
266,7,46.1202,-121.36,201508110000Z,4.55526,548911,WF,11.9353,10.5727,10.1134,11.0002,72
267,7,46.1242,-121.389,201508110000Z,0.765178,38284.4,WF,13.0415,10.9908,10.1777,11.0061,72
268,7,46.1242,-121.383,201508110000Z,2.50544,199340,WF,12.8159,10.8475,10.1561,11.0041,72
269,7,46.1242,-121.377,201508110000Z,0.752639,98605,WF,12.8201,10.8568,10.156,11.0041,72
270,7,46.1242,-121.371,201508110000Z,1.74441,105717,WF,12.7,10.8408,10.1498,11.0035,72
271,7,46.1242,-121.366,201508110000Z,0.973985,132757,WF,12.4462,10.7818,10.1431,11.003,72
272,7,46.1242,-121.36,201508110000Z,3.8087,365371,WF,12.1303,10.7013,10.132,11.0019,72
273,7,46.1282,-121.389,201508110000Z,0.662047,57323.1,WF,13.1198,11.0583,10.1882,11.0072,72
274,7,46.1282,-121.383,201508110000Z,0.780068,61651.8,WF,12.8441,10.9175,10.1672,11.0051,72
275,7,46.1282,-121.377,201508110000Z,0.0308307,1930.33,WF,12.9388,10.9727,10.1705,11.0057,72
276,7,46.1282,-121.371,201508110000Z,0.00175795,115.434,WF,12.814,10.9433,10.1647,11.0051,72
277,7,46.1282,-121.366,201508110000Z,0.138765,11988.9,WF,12.5825,10.8777,10.1558,11.0043,72
278,7,46.1282,-121.36,201508110000Z,4.90314,508184,WF,12.3623,10.866,10.1574,11.0044,72
279,7,46.1282,-121.354,201508110000Z,0.00904489,63.525,WF,12.4832,10.9025,10.1598,11.0045,72
280,7,46.1322,-121.389,201508110000Z,1.67445,182280,WF,13.2333,11.131,10.1985,11.0086,72
281,7,46.1322,-121.383,201508110000Z,1.58894,258380,WF,12.9843,11.0117,10.1809,11.0068,72
282,7,46.1322,-121.377,201508110000Z,0.013571,706.373,WF,13.0194,10.9582,10.1652,11.0049,72
283,7,46.1322,-121.371,201508110000Z,0.001,10.8448,WF,12.9288,11.0141,10.1753,11.0063,72
284,7,46.1322,-121.366,201508110000Z,0.184153,27619.3,WF,12.7011,11.0115,10.1784,11.0066,72
285,7,46.1322,-121.36,201508110000Z,2.86894,266900,WF,12.7805,11.0799,10.1879,11.0074,72
286,7,46.1362,-121.383,201508110000Z,2.93272,437807,WF,13.1512,11.125,10.1964,11.0086,72
287,7,46.1362,-121.377,201508110000Z,0.001,49.7194,WF,13.0936,11.0912,10.188,11.0076,72
288,7,46.1362,-121.371,201508110000Z,0.001,0.116076,WF,13.0076,11.1177,10.1927,11.008,72
289,7,46.1362,-121.366,201508110000Z,4.00648,450413,WF,12.8838,11.1844,10.2058,11.0094,72
290,7,46.1362,-121.36,201508110000Z,0.018585,264.553,WF,12.9273,11.1882,10.2044,11.0091,72
291,7,46.1402,-121.383,201508110000Z,0.88945,51443.9,WF,13.8195,11.7322,10.2899,11.0189,72
292,7,46.1402,-121.377,201508110000Z,2.86131,221129,WF,13.1988,11.288,10.2227,11.0112,72
293,7,46.1402,-121.371,201508110000Z,2.12791,219633,WF,13.1783,11.364,10.2343,11.0124,72
294,7,46.1402,-121.366,201508110000Z,1.05931,166966,WF,13.175,11.3513,10.2308,11.0119,72
295,8,46.1122,-121.371,201508110000Z,7.77589,764063,WF,11.8285,10.5789,10.1188,11.0009,72
296,8,46.1162,-121.383,201508110000Z,1.23754,99145.4,WF,12.1762,10.7418,10.1414,11.0022,72
297,8,46.1162,-121.377,201508110000Z,4.15705,374011,WF,12.0966,10.6714,10.1309,11.0016,72
298,8,46.1162,-121.371,201508110000Z,3.45601,371616,WF,11.96,10.65,10.1273,11.0015,72
299,8,46.1162,-121.366,201508110000Z,5.26271,488211,WF,11.8954,10.6021,10.1225,11.0009,72
300,8,46.1202,-121.389,201508110000Z,0.273003,10283.6,WF,12.9016,11.0197,10.1823,11.0061,72
301,8,46.1202,-121.383,201508110000Z,2.46629,252443,WF,12.3684,10.8136,10.1526,11.0032,72
302,8,46.1202,-121.377,201508110000Z,4.46913,692178,WF,12.288,10.7525,10.1439,11.0024,72
303,8,46.1202,-121.371,201508110000Z,0.264629,43115.3,WF,12.3843,10.7909,10.1463,11.0027,72
304,8,46.1202,-121.366,201508110000Z,1.11336,127383,WF,12.1079,10.6986,10.1346,11.0016,72
305,8,46.1202,-121.36,201508110000Z,2.01562,262440,WF,11.9353,10.6517,10.1262,11.0006,72
306,8,46.1242,-121.389,201508110000Z,4.20256,298588,WF,13.0415,11.1001,10.1973,11.0073,72
307,8,46.1242,-121.383,201508110000Z,1.36755,106614,WF,12.8159,10.9578,10.1746,11.0051,72
308,8,46.1242,-121.377,201508110000Z,0.420739,38152.5,WF,12.8201,10.966,10.1744,11.0051,72
309,8,46.1242,-121.371,201508110000Z,0.547262,41530.9,WF,12.7,10.9402,10.1671,11.0044,72
310,8,46.1242,-121.366,201508110000Z,0.519935,59227.6,WF,12.4462,10.8742,10.1591,11.0038,72
311,8,46.1242,-121.36,201508110000Z,3.75099,357755,WF,12.1303,10.7783,10.1457,11.0025,72
312,8,46.1282,-121.389,201508110000Z,1.7897,149657,WF,13.1198,11.1779,10.2094,11.0085,72
313,8,46.1282,-121.383,201508110000Z,0.738262,58161.1,WF,12.8441,11.0235,10.1857,11.0062,72
314,8,46.1282,-121.377,201508110000Z,0.0294737,1785.42,WF,12.9388,11.0729,10.1889,11.0067,72
315,8,46.1282,-121.371,201508110000Z,0.00142429,103.973,WF,12.814,11.0429,10.1828,11.006,72
316,8,46.1282,-121.366,201508110000Z,0.0956342,7600.72,WF,12.5825,10.971,10.1727,11.0051,72
317,8,46.1282,-121.36,201508110000Z,3.13157,375674,WF,12.3623,10.9449,10.1727,11.0051,72
318,8,46.1282,-121.354,201508110000Z,0.18456,5630.75,WF,12.4832,11.0005,10.1775,11.0054,72
319,8,46.1322,-121.389,201508110000Z,1.78532,252871,WF,13.2333,11.2612,10.2215,11.0101,72
320,8,46.1322,-121.383,201508110000Z,1.09474,180957,WF,12.9843,11.1259,10.2012,11.008,72
321,8,46.1322,-121.377,201508110000Z,0.00974349,496.925,WF,13.0194,11.0777,10.1856,11.0061,72
322,8,46.1322,-121.371,201508110000Z,0.001,5.59703,WF,12.9288,11.1174,10.1945,11.0074,72
323,8,46.1322,-121.366,201508110000Z,0.204703,15515.9,WF,12.7011,11.0967,10.1956,11.0075,72
324,8,46.1322,-121.36,201508110000Z,4.55526,493518,WF,12.7805,11.1594,10.2051,11.0084,72
325,8,46.1362,-121.383,201508110000Z,3.07327,442832,WF,13.1512,11.2513,10.2189,11.01,72
326,8,46.1362,-121.377,201508110000Z,0.001,40.1584,WF,13.0936,11.213,10.2098,11.009,72
327,8,46.1362,-121.371,201508110000Z,0.001,0.00387382,WF,13.0076,11.2258,10.2132,11.0093,72
328,8,46.1362,-121.366,201508110000Z,2.90237,451381,WF,12.8838,11.2673,10.2242,11.0104,72
329,8,46.1362,-121.36,201508110000Z,0.894104,41836,WF,12.9273,11.2787,10.2237,11.0102,72
330,8,46.1402,-121.383,201508110000Z,1.05364,90260,WF,13.8195,11.8665,10.3184,11.021,72
