id,hour,latitude,longitude,date_time,area,heat_wrf,type,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live
40,21,46.1362,-121.371,201508100000Z,1.49446,111770,WF,10.5304,9.61567,10.0295,11.0001,72
41,21,46.1362,-121.366,201508100000Z,3.26366,183533,WF,10.6117,9.68108,10.0355,11.0006,72
42,21,46.1402,-121.377,201508100000Z,0.397422,39133,WF,10.8954,9.77238,10.0455,11.0014,72
43,21,46.1402,-121.371,201508100000Z,0.287268,13522.2,WF,10.835,9.75455,10.0432,11.0013,72
44,22,46.1242,-121.371,201508100000Z,5.90795,552209,WF,9.79337,9.64359,10.0266,10.9989,72
45,22,46.1242,-121.366,201508100000Z,2.02161,126725,WF,9.77297,9.62603,10.0238,10.9988,72
46,22,46.1282,-121.383,201508100000Z,0.178724,6028.45,WF,9.98356,9.75491,10.0404,10.9999,72
47,22,46.1282,-121.377,201508100000Z,4.98117,286483,WF,9.87491,9.68177,10.0307,10.9992,72
48,22,46.1282,-121.371,201508100000Z,5.93367,400041,WF,9.83382,9.6514,10.0259,10.9989,72
49,22,46.1282,-121.366,201508100000Z,13.3117,864688,WF,9.74769,9.61658,10.0223,10.9986,72
50,22,46.1322,-121.383,201508100000Z,3.36857,374092,WF,10.0185,9.76681,10.0416,11.0001,72
51,22,46.1322,-121.377,201508100000Z,1.24163,131882,WF,9.75152,9.55391,10.0177,10.9978,72
52,22,46.1322,-121.371,201508100000Z,0.0930079,4948.61,WF,9.83608,9.61149,10.023,10.9986,72
53,22,46.1322,-121.366,201508100000Z,9.91784,432412,WF,9.82508,9.62214,10.0248,10.9987,72
54,22,46.1362,-121.383,201508100000Z,1.27472,118856,WF,10.1066,9.7441,10.0394,10.9999,72
55,22,46.1362,-121.377,201508100000Z,2.00662,264114,WF,9.90511,9.62335,10.0258,10.9987,72
56,22,46.1362,-121.371,201508100000Z,1.36255,101029,WF,9.86882,9.60299,10.0241,10.9986,72
57,22,46.1362,-121.366,201508100000Z,4.01324,242561,WF,9.93669,9.66835,10.0307,10.9991,72a
58,22,46.1402,-121.377,201508100000Z,0.962063,99279.2,WF,10.0997,9.75903,10.0414,11,72
59,22,46.1402,-121.371,201508100000Z,0.517308,38018,WF,10.1037,9.74701,10.0395,10.9999,72
60,23,46.1242,-121.371,201508100000Z,6.64578,871067,WF,9.70497,9.63791,10.024,10.9977,72
61,23,46.1242,-121.366,201508100000Z,4.18815,538319,WF,9.7026,9.6212,10.0217,10.9976,72
62,23,46.1282,-121.383,201508100000Z,0.870093,45697.5,WF,9.96778,9.75491,10.0402,10.9991,72
63,23,46.1282,-121.377,201508100000Z,5.96219,355215,WF,9.84377,9.68161,10.0301,10.9983,72
64,23,46.1282,-121.371,201508100000Z,0.7662,87535,WF,9.76059,9.64738,10.0242,10.9978,72
65,23,46.1282,-121.366,201508100000Z,7.92471,838444,WF,9.65478,9.60975,10.0198,10.9974,72
66,23,46.1282,-121.36,201508100000Z,0.087018,10798.4,WF,9.67634,9.56626,10.0172,10.9972,72
67,23,46.1322,-121.383,201508100000Z,3.08791,390807,WF,10.0185,9.76681,10.0416,10.9994,72
68,23,46.1322,-121.377,201508100000Z,0.100648,14435.9,WF,9.729,9.55391,10.0169,10.9968,72
69,23,46.1322,-121.371,201508100000Z,0.0278263,1440.23,WF,9.78832,9.61006,10.022,10.9977,72
70,23,46.1322,-121.366,201508100000Z,4.20663,249662,WF,9.74912,9.61806,10.0232,10.9977,72
71,23,46.1362,-121.383,201508100000Z,1.5801,116112,WF,10.1066,9.7441,10.0394,10.9994,72
72,23,46.1362,-121.377,201508100000Z,1.95524,233602,WF,9.89994,9.62335,10.0256,10.998,72
73,23,46.1362,-121.371,201508100000Z,1.21466,88377.2,WF,9.82553,9.60272,10.0232,10.9977,72
74,23,46.1362,-121.366,201508100000Z,3.51298,257960,WF,9.86398,9.66554,10.0295,10.9982,72
75,23,46.1402,-121.377,201508100000Z,1.37655,115022,WF,10.0909,9.75903,10.0414,10.9995,72
76,23,46.1402,-121.371,201508100000Z,1.18107,107362,WF,10.0589,9.74701,10.0392,10.9993,72
